sentence	label
crumbling potholes at point of exit from Motorgate garage on to 1/2 circle left turn towards bridge and Queens.
Crumbling pothole road at bottom of 
36th ave. ramp as enter on to RI. Big white STOP and crosswalk cover the
crumbling street.  Please fix. I do not want to buy another new tire due to crumbling road punctures.	Pothole
It is a relief that more females have been hired to conduct the roosevelt island tram. There are two African American men who work the tram. One is large built the other an older thin lighter skin black man(i am African American btw) these men act like they own the tram and who boards. The large darker skin one is 
intimidating and behaves so while 
the other is too froendly in a creepy manner.	Tram
The fruit stand needs lights at night. Currently he uses a generator, which creates unnecessary pollution. Could RIOC make an electrical outlet available at the fruit stand location?	Parks
The contractor finished around the Chapel over a month ago. The windows in the Oval Room are still filthy.

Let's get grounds to clean them now Thank you	Litter
Why empty express buses at 10 am when there's a huge number of people waiting at the RI local bus stops?  Why not discontinue the Express as of 9:30 or earlier even, and accommodate the rest of the island more appropriately?	Red Bus
The new landscaping near riverwalk looks great. Please keep the yellow rope up to discourage bus passengers from trampling it.	Other
Behind Westview - Small park under cherry trees can't be used, people not picking up dog droppings. Can a "no Dogs" sign be installed like at Park next to Rivercross?	Other
Dogs are constantly walking through the courtyard at all hours unnecessarily, despite the signage that clearly indicates that no dogs are permitted.  Additionally, several even more inconsiderate dog owners use the courtyard as a dog run allowing their dogs to run off the leash.  Reports to public safety are simply ignored.  Why aren't the dog restrictions being enforced?	Other
Street light in front of the Card store is out.	Street Light
Dirt and debris from the Southtown construction site blows into the new playground anytime the wind blows - which is pretty regularly.  It gets into everyone's eyes and is a hazard for the small children playing.	Other
All street lights from the youth center to the ramp are out, across from Westview.	Street Light
2 Street lights are out in front of Blackwell house.	Street Light
Stil?
5 months later...	Parks
Between the Church and 555	Street Light
On the North side of 625 , I have a sick tree outside my window.  It is the second tree from the Promenade.  As soon as the leaves grow in, they turn brown. This is most evident at the top of the tree.  It is getting worse each year. The first tree next to it seems to be having the same problem	Other
Cars fly thru this busy pedestrian crosswalk, it desperately needs a yield sign like some of the other crosswalks.  The faded painted 'yield' on the street is not visible enough.  Thank you!	Other
Multiple lamps along the riverwalk need replacement bulbs, as this area is becoming quite dark.	Street Light
Running in the early evenings is getting darker and more dangerous as a lot of the lights are out, specifically by Coler Hospital where you can't see a foot in front of you.  PLEASE MAKE SURE ALL OF THE LIGHTS ARE ON	Street Light
all sprinklers in blackwell park are not operational and lawn is dried out and deteriorating., Sprinklers need to be replaced.

Kids sprinkers on in Blackwelll Park. No one using sprinkers ins October	Other
Students at SCSU will be able to commute to and from class and into downtown.	Bike Share Station Location Request
Could the two of the emergency blue light fixtures in the gravel parking behind the old student union building currently marked as ‘out of order’ be repaired soon? This is a particularly isolated and dangerous area late at night, especially for females, unless these emergency alerts are activated.	Road/Parking Lot Issues
Flourescent inLyman small scene shop out.	Indoor Lighting Issues - Not Dorm Rooms
	Stumps
A large mound of screws in the middle of intersection on Fitch St and Crescent St. More so on Crescent St side.	Public Space, Streets and Drains
If this Hydrant is cleared, could you please change the issue status to closed with a comment?
If it needs to be cleared, would you post a comment letting us know?

Bonus Points:
If you add a photo with your comment, this will help us quite a bit.
If the hydrant is not cleared we encourage you to clear it out if you are able, or ask a neighbor for help.	Other - city responsibility
the electronic sign that reads the speed of cars has not been working for couple years, this will be the second request to have this fixed	Traffic Signal / Pedestrian Signal
	Bike Share Station Location Request
SCSU should have a bike share station. The student population would take advantage of the bikes to commute from Union Station, and residents could utilize the bikes to travel to downtown. Faculty and staff could also take advantage of the bikes when commuting or looking for an escape from campus. Lastly, this bike share station could be utilized by the surrounding neighborhoods.	Bike Share Station Location Request
3 potholes on Farnham:  two are fairly large and deep and one is shallow.
2 potholes on Blake: one deep, one shallow.

Starting near SCSU Orlando House, there are 5 potholes on the way to Valley St..

Thank you in advance for fixing them.	Potholes
Please ticket cars for pedestrian safety in this area	Policing Issue
Resident reports terrible road conditions on Farnham Avenue between Wintergreen Avenue and Blake Street. Please investigate and address as soon as possible.	Public Space, Streets and Drains
Three lights are out, one next to Lyman and two along side the C wing	Outdoor Lighting Issues
Bulb out	Street Lamp
Hi my leg hurts by the time i walk to Engleman building.	Road/Parking Lot Issues
	Other
This house at 151/153 William st West Haven Ct has over 200 old /used rubber car tires in there back yard.As  parents of small children I am concerned about a fire ,a mosquito haven Zika virus and I also see raccoons, rats and rodents living in the tires. WH Police and Blight office please take notice and have them removed.	Illegal Dumping
One very large pothole and about 8 small potholes.  These are new.  Other potholes we filled about a month ago. Thank you.	Potholes
The time on the clock on the Buley Library exterior is off by an hour--not synced with daylight savings time.	Outdoor Lighting Issues
The people that are giving away the free phones across from the welfare office or leaving a mess every day with their empty boxes and trash	Trash/Dumping
There is a spread field of garbage in the field along the fence line.. been there some months. 
common occurance seems to be coming over the fence but didnt see with this lot.
there is also a homeless in the field but keeps his area clean so not a issue to me, just a heads up for safety. about 60 or so feet away.	Trash/Dumping
in field between county services and standard oil ave is a bunch of trash.	Trash/Dumping
These predatory businesses were operating across the street on County property until they were asked to leave. Now they set up across the street from County services building on Delta Fair by the Tri Delta Bus Stop. They sometime have two to three different companies set up each with their own tent. It it illegal and unfair to local businesses as well as a dangerous operation. Please address this issues as soon as possible.
Thanks	Other
my daughter walks to the bus in the morning and people hide behind these. I talked to pittsburg and they said it was antioch .	Vegetation Concerns (Public right-of-way)
	Trash/Dumping
	Homeless Encampment
Homeless encampment in storm channel behind Lowe's sound wall visible from Lonetree Way off ramp. TBA	Homeless Encampment
Large amount of illegal dumping at the underpass at Delta Fair and Century Blvd. 
Bring a couple of dumpsters. There’s a lot of trash!	Trash/Dumping
Huge piles of garbage under the freeway overpass	Trash/Dumping
Mattress & lots of bags of garbage	Trash/Dumping
Under the overpass, right next to the city limit sign, there’s a ton of trash shopping carts and a homeless encampment.	Trash/Dumping
Homeless encampment on 17th and Noe in a residential area. Several people, multiple bicycle parts. Bad smell. Please remove these people.	Encampment
2pm: homeless guy aggressive on the corner.	Encampment
Dirty clothing and other trash strewn on sidewalk and treeplanting. Please clean thank you	Street or Sidewalk Cleaning
Mattress TV other garbage. May belong to homeless encampment or not. Also, singing homeless person.	Blocked Pedestrian Walkway
This encampment has been here singve 3pm yesterday. They routed through our garbage cans last night, were screaming at 330 this morning, and continue to threaten children and customers of the restaurant Frances. This same group keeps appearing, over and over again.	Encampment
Fencing around health center has been broken into, and now you have created a “gated community” for the homeless. At least 7 ppl.
Are there now.	Encampment
The same person came back right after Sheriff left and three more have joined. There is also a large rolling cart that has been used to hop the fence behind Frances.	Encampment
This particular person continues to camp in this spot, turn over garbage bins, and has been seen trying to hop the fence into the backyard of Frances. Please warn him off of this area.	Encampment
	Encampment
Tent with two people. Smell of pot.	Encampment
Someone is doing some “unrequested” gardening/excavation in the garden beds at the health center. The blue car may or not be involved.	Encampment
72 hours later this encampment is still here. If SF Police or Sheriff we’re here, they didn’t enforce anything.	Encampment
As I mentioned along time ago cold patch doesn't work for street paving other than small pot holes.

A long length of 18th St. between Castro and Sanchez is one of the worst cold paving jobs I've seen. I don't know what you did. It looks like it was hot rolled but it's very wavy so it couldn't be "steam rolled" it is so badly done. The whole long section of the street should be re-paved with one of those big paving machine that  really does a good job.	Pothole & Street Issues
	Curb & Sidewalk Issues
Trash all over the sidewalk including furniture and random garbage	Street or Sidewalk Cleaning
Homeless encampment in the se corner of Sanchez and Ford st with  eight individuals showing aggressive behavior to people walking on the sidewalks and driving by. Lots of trash and bike parts. Sidewalk becoming blocked. Please remove!	Encampment
This issue was reported to OAK 311 via phone (311, or 510-615-5566 from outside Oakland), email (OAK311@oaklandnet.com), or web (311.oaklandca.gov).	Illegal Dumping - debris, appliances, etc.
	Parking - Abandoned Vehicle
ABANDONED VEHICLE License # 6FJT827. Black, 2-door. No brand obvious. Trunk open.	Other City Services
This issue was reported to the City of Oakland Call Center via phone (510-615-5566), email (callcenter@oaklandnet.com), or web (www.oaklandpw.com).	Weed Abatement - Public Right of Way
Several cardboard boxes and debris. In windy conditions these large boxes will blow across Keller Ave. Downhill speeds are high here.	Illegal Dumping - debris, appliances, etc.
black couch dumped at Keller ave entrance to former Oak Knoll Naval Hospital	Illegal Dumping - debris, appliances, etc.
White toilet and tank	Illegal Dumping - debris, appliances, etc.
Chairs dumped near sidewalk near gate to Oak Knoll.	Illegal Dumping
This issue was reported to OAK 311 via phone (311, or 510-615-5566 from outside Oakland), email (OAK311@oaklandnet.com), or web (311.oaklandca.gov).	Illegal Dumping - debris, appliances, etc.
toilet dumped just up hill from shopping center on Keller Ave	Illegal Dumping - debris, appliances, etc.
Mattress and furniture	Illegal Dumping
Several cardboard boxes and debris. In windy conditions these large boxes will blow across Keller Ave. Downhill speeds are high here.	Illegal Dumping - debris, appliances, etc.
On median strip at Keller @ Campus, large black bumper piece.	Illegal Dumping - debris, appliances, etc.
Looked like cans and bottles	Litter - Street Litter Container - Broken
	Illegal Dumping - debris, appliances, etc.
	Graffiti - OTHER
	Illegal Dumping - debris, appliances, etc.
This issue was reported to the City of Oakland Call Center via phone (510-615-5566), email (callcenter@oaklandnet.com), or web (www.oaklandpw.com).	Illegal Dumping - debris, appliances, etc.
Appears to be all recycling	Illegal Dumping
Dead animal in road 07OCT2019. Canyon Oaks rd and Keller ave.	Other City Services
	Parking Enforcement
Crews at the Lydian project have closed the sidewalk on 4th street all this week and haven't provided any ADA/wheelchair ramps. The opposite side of the street is also blocked for another construction site. Wheelchairs and strollers are forced into traffic.	Construction – Erosion Runoff (DOEE)
	Residential Bulk Collection
Remove bike from rack	Abandoned Bicycle
	Pothole
Signal flashing 4 ways	Traffic Signal Issue
Please plant a tree in empty trer box. Please plant a different specie then in adjacent ones.	Tree Planting
Drivers using shoulder to cut line and make illegal left onto NY Ave, where they block traffic. You should install concrete barrier to prevent them from abusing the shoulder.	Traffic Safety Investigation
Cracked and loose concrete sidewalks pavers need replacing	Sidewalk Repair
	Roadway Marking Maintenance
Water leak in front of Golden Rule Apartments.	Utility Repair Issue
The sidewalk is blocked to the point that a wheelchair can't use it.	Sidewalk Repair
This still has not been repaired. 
Go to this address. 900 block of 3rd street nw and 200 block of K street nw

Your request for Pothole at 300 K STREET NW,WASHINGTON,DC,USA,20001 was completed on 4/13/2018 and has been closed by District of Columbia Department of Transportation.  A comment has been added to your Service Request  18-00185661.  Please read the comment below.	Pothole
	Parking Meter Repair
A dump truck must have dropped gravel while driving - this is an issue for awhile along 5th	Street Cleaning
Crooswalk at the intersection of the 900 block of 3rd street NW and the 200 block of K street NW	Pothole
Cars parked on city sidewalk	Parking Enforcement
Pedestrian signal is twisted and facing the center of the intersection instead of the adjacent corner.  It is out of view of the pedestrians who need it.	Traffic Signal Issue
Repair pothole	Pothole
Fill in the potholes. 900 block of 3rd st nw and 200 block of K Street NW	Pothole
I was waiting for bus number 33 from Dale Mabry to uatc at 10.30 on 1/26/2018 on Friday, but driver doesn't stop the bus even though he saw me. Purposefully he didn't stop the bus.	HART Employee Behavior
The bus has arrived 5 minutes early.	HART Arrival Times/Schedules
It looks like a truck from the construction site on the west side of 46th Street (at Abbott) knocked down a tree, resulting in a lot of vegetation falling on a power line and weighing it down.	HART Safety Concern
Blocking flow of traffic	Commercial Vehicle Stored/Kept in a Residential Area
They park their truck with boat attached in street for a week at a time blocking the flow of traffic on street making it hard to pass with city vehicles leaving and with car care biz there now too with all of their cars all over street area it makes for a dangerous area	Other
This location has a run down jeep and bass boat in the front yard and its been there for months	Inoperable or Abandoned Vehicle
Two duplex site, one duplex at 7644 63rd Street recently renovated, and the other on at 7656 is a foreclosure. Only a small patch of grass is in front of these duplexes, however it is three feet high. Occupant of 7644 63rd just recently moved in.
Picture was taken days ago, and problem has only grown.*Note Map location is wrong. While correct address show on Website as south of Park Blud, this location is north of Park Blvd.	Overgrown Property/Brush Piles
Street light has been out for weeks. There is no pole number, there is no light number, in fact it would not appear there was ever a metal sign with this information	Report Street Light Outage
Travel trailer (Camper) was installed on property. At first it was thought to be visiting relatives, but a family lives there now with a young baby. Camper is now a dwelling and was not permitted. No City permits have been pulled. Occupants state they are with an Assisted living facility located at that property. City has confirmed, no permits have been pulled for any renovation. Travel trailer or camper needs to be removed.	Building Permit Questions
Shopping cart full of trash. Female resident often goes shopping and returns with a shopping cart leaving it on the sidewalk. This is a repeated activity occurring dozens of times at the same location likely by the same resident.	Non-Emergency Police/Crime Activity
Water coming out of pvc pipe into the creek right next to the dog park.	Water, Sewer, or Reclaimed Water Requests
at the edge of the road next to the corner of the property there is a half of a 6ft table just laying there and has been there for a long time, also the bushes on the corner of the property are getting out of control.	Accumulations of Garbage/Refuse/Debris
Hi. I have waited for a month for my neighbors to cut their lawn.  The grass/weeds are at least 10-12 inches tall.  We're near the creek, so there is a rodent problem already. Please help! 
Thank you!	Overgrown Property/Brush Piles
At 6365 66th ave they have a boat and a large trailer parked on the lawn. They also have an RV attached to the house with people in it parked in the driveway. I wanted to find out if all of this is legal.	Other Nuisance Code Violations
There are trees that are overgrown and blocking the sidewalk. It makes it difficult to use when walking or on a bike.	Overgrown Property/Brush Piles
Tree branches are hanging low over sidewalk making it difficult to use the sidewalk.	Overgrown Property/Brush Piles
This sidewalk is still a mess. It is a safety concern for people walking, especially children. i have already reported this once. something needs to be done. 

Also, these pavers have been sitting in front of this house for weeks. How long are they just going to sit there? It would be nice if Pinellas Park took a little pride in how the neighborhood looks. This house already needs improvement especially with all of the things they collect in their yard.	Potholes, Flooding, or Sidewalk Issues
Sidewalk	Potholes, Flooding, or Sidewalk Issues
portion of the sidewalk is destroyed on both sides of the street one is at broderick park the other is at a home on the corner. The one by broderick park has some black gravel type filler the one by the home is dangerous for people to walk past especially at night. They have the driveway ripped up the sidewalk is broken and looks like they are going to put down pavers to replace the driveway but they sidewalk has been a problem for a long time.	Other
The speed on this road is out of control. Even with the speed bumps, people speed in between each one. I don't even want my son out front playing because cars are going so fast. Something had to be done.	Non-Emergency Police/Crime Activity
Garbage cans have been out since Saturday again.	Other
Yard is overgrown	Overgrown Property/Brush Piles
	Overgrown Property/Brush Piles
Tree planted a foot away from water meter box and house water supply line along property line.  Not sure if this is allowed but seems like it would cause many issues when the trees grow and roots get into the water meter box.	Water Meter/Meter Box
Has built a wooden structure on side of house that doesn't exactly look safe or secure.	Permits
2 signs at the north east entrance of county address on 57 street and pine island rd.
One sign is for towing services and it is attached ti the stop sign. The second sign is protruding from the ground and it is for ac duct cleaning.

Thanks.

Thanks.	Street Signs
This refrigerator has been on the street here for almost a week now.	Garbage Pick-Up
I have 2 piles of tree removal. They picked up half of one and left the other 2 piles about 2 weeks ago.	Tree Issues
New World 42 Townhomes  - Lights are OUT - Parking Lot  is comppletely DARK! representing a safety issue for pedestrians and residents.  Please HELP!	Road Hazard
ROW MOWING	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Wrecked car parked in driveway and is inoperable. 
Address: 3969 Beaver Dam Court Atlanta, Ga 39349.	Private Property Issue
Abandoned vehicle has been parked at the top of the Cul De Sac on a flat tire with the window slightly open for 3 days.	Abandoned Vehicle
Silver Dodge Charger blocking fire hydrant.	Other
Inoperable Vehicle-Flat Tire 1-Month	Other
Drivers Continuously run the stop sign at Mann blvd. and Miller rd.
Day and Night	Traffic or Street Sign Issue
No license plate. Car has been on street for a week.	Abandoned Vehicle
Car with flat tires has been parked in driveways for over three months.	Code Enforcement Issue
	Abandoned Vehicle
Caller states there is a large tree limb hanging from the power line and may fall or cause a power outage. It is on Jailette Rd SW  heading towards Casa Verde Dr.	Other Regulatory Agencies
Car parked on sidewalk.	Sidewalk Issue
vehicle has been blocking the fire hydrant for an extended period of time.	Other
A Chrysler 300 is blocking the fire hydrant.	Code Enforcement Issue
commercial vehicle parked and is not allowed to be parked in the area	Code Enforcement Issue
Spray Guardrails	Roadside Maintenance (Field Operations)
Note: that the right  of way on this roadway  are in need of cutting.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Junk or Salvage vehicle stored in driveway.	Code Enforcement Issue
Broken covering. Water meter.	Other
Electrical cord hanging on sidewalk	Sidewalk Issue
commerical truck parked and is not allowded to be parked here	Code Enforcement Issue
	Missed Garbage Pick-Up Complaint
	Building Violation
Locked	Building Violation
Locked	Building Violation
Locked	Building Violation
	Garbage Cart Maintenance
	Sanitation Code Violation
	Missed Garbage Pick-Up Complaint
	Operating Without Business License Complaint
	No Water Complaint
	Garbage Cart Maintenance
	Blue Recycling Cart
	Building Violation
	Water On Street Complaint
	Sewer Cleaning Inspection Request
	Street Light Out Complaint
	Abandoned Vehicle Complaint
	Building Violation
	Sewer Cleaning Inspection Request
	Low Water Pressure Complaint
	Pothole in Street Complaint
	Alley Light Out Complaint
	Alley Light Out Complaint
	Water Lead Test Kit Request
	Rodent Baiting/Rat Complaint
	Tree Debris Clean-Up Request
	Rodent Baiting/Rat Complaint
	Garbage Cart Maintenance
	Water Lead Test Visit Request
	Water Lead Test Visit Request
	Abandoned Vehicle Complaint
	Pothole in Street Complaint
	Graffiti Removal Request
	Water Lead Test Kit Request
	Pothole in Street Complaint
	Abandoned Vehicle Complaint
	Abandoned Vehicle Complaint
	Abandoned Vehicle Complaint
Duplicate - Graffiti - Painted	Graffiti Removal Request
	Pothole in Street Complaint
	Sanitation Code Violation
	Graffiti Removal Request
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
Duplicate	Street Light Out Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
	Sanitation Code Violation
	Pothole in Street Complaint
	Pothole in Street Complaint
Pothole Patched	Pothole in Street Complaint
Graffiti - Blasted	Graffiti Removal Request
Duplicate	Street Light Out Complaint
	Pothole in Street Complaint
	Pothole in Street Complaint
Pothole Patched	Pothole in Street Complaint
Installed privacy fence without permit and it is right on the property line. The neighbors driveway was busted up and the posts are in the concrete of their driveway. From what I read you must put the fence 5' off the property line for what the property is zoned.	Building Violation
	Request a new Recycling Container
Need a another recycling can	Request a new Recycling Container
	Request a new Recycling Container
	Request a new Recycling Container
Neutered male Akita lab mix. Looks like a shephard mix.  Answers to Loki. Black battery collar.	Lost Pet
Emergency lane on right side of the road is eroding and impassible for emergency vehicles in many places on stretch between Fairland Road and Greencastle Road along route 29 northbound from Silver Spring heading toward Coumbia	Street Repair
we have a small, extra room, shower, food, etc. willing to offer space for anyone in need. 781-354-3952	Housing Available
Graffiti	Illegal Graffiti
Loose trash on ground behind property	Litter
	Illegal Graffiti
Graffiti	Illegal Graffiti
Be great if there was more public bike parking along Boylston especially by ten Pru	Other
Loose trash on ground behind property in alley	Litter
Wires on ground in alley. This is an electrocution hazard	Other
Loose trash in alley	Residential Trash out Illegally
Graffiti behind property in alley	Illegal Graffiti
Fill pothole	Pothole
Please remove in alley	Litter
Please fill pothole in alley	Pothole
Fill hole behind property in alley	Pothole
No contact info is needed. There is a hole there. Please send over Public Works and have them put asphalt in it. Not that difficult to figure out	Pothole
Please patch hole with asphalt	Pothole
Please patch pothole	Pothole
Please fill pothole in public alley	Litter
Graffiti in alley	Illegal Graffiti
Please check again today	Residential Trash out Illegally
Water is running into the property.  Water needs to be shut off at the street because the water main is broken.	Running Water in a Home or Building
Big bump in the road on I75 service drive coming from 8 mile rd...big bump is right before you get into I75 North in two lanes...need to be smoothed out	Potholes
WATER BUBBLING UP OUT OF A MANHOLE NEAR A SCHOOL.  CALLER REQUEST IF YOU SHUT WATER  AND IF IT AFFECTS THE SCHOOL NEARBY PLEASE CALL EUGENE HOWARD 313 449 2905	Water Main Break
These lights have been out flashing for the last 5 days.  MDOT or Detroit Lighting should be involved.  This is a high traffic industrial district.	Other - Not within City jurisdiction
Stop sign missing on Dequindre at Canfield intersect	Traffic Sign Issue
Rim has been in the street for the last 3 months.	Illegal Dump Sites
WATER IS RUNNING IN THE BASEMENT	Running Water in a Home or Building
E Willis Street west of St. Aubin - potholes	Potholes
Abandon white trailer covered in graffiti sitting in the middle of Forest Park towards the back of the fence line by the baseball field.	Abandoned Vehicle
No street sign for Canfield at int with St. Aubin.	Traffic Sign Issue
Yellow/green colored sign with children walking down in front of Detroit Edison Public school Academy on St.Aubin near Wilkins	Traffic Sign Issue
Sewer Sink Hole in Roadway.  Someone dumped wooden fence debris over the hole.  This is a previous recent sewer sink hole repair job.	Potholes
Dequindre Rd between E Warren & Mack Ave - several potholes	Potholes
There is tons of water and now ice forming in this intersection.	Water Main Break
On the east side of Dequindre next to the rail car siding there appears to be water coming up through the ground for a lengthy of approximately 40 feet. The ground between the railroad track and the curb is saturated and the runoff is flowing into the sewer.	Water Main Break
	Illegal Dump Sites
Water is gushing out of the manhole cover	Manhole Cover Issue
Dequindre Street south of East Canfield - fire hydrant missing from the west side of the street	Fire Hydrant Issue
There is some sort of water line break that is causing water to come out onto the street on Canfield at Dequindre.  This is creating hills of ice to form in the street.	Water Main Break
	Illegal Dump Sites
There is a large pothole on westbound Canfield just before the train tracks and stop sign	Potholes
	Parking Violation
	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
leftover living area with a lot of junk in the vicinity	Litter Container (Overflowing)
	Abandoned Vehicle
	Parking Violation
	Abandoned Vehicle
Green Honda Accord Lic#  CAW266
Silver Honda Accord  Lic# 811XLA

Both abandoned for several weeks on 2nd Ave	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
	Abandoned Vehicle
	Parking Violation
two old tires just left along curb	Illegal Dumping
multiple pot holes along Tiffin Ave in the 400-500 block. The street needs resurfacing badly. So does 200-300 Tiffin, multiple spots.	Pothole
Some type of construction has been occurring on this sidewalk, and across the street at 426 Tiffin Ave. There are holes in the sidewalk, and cones as warning. The cones are tipped over, and this has been left like this for a couple weeks at least. It is a hazard.	Sidewalk Issue
I would like to write a formal complaint about our experience with Housing Inspector Wayne Grenard. My husband and I are a young couple and bought a historic home in Ferguson to renovate into our dream home. During the first few months we decided to get a fence. Wayne made the whole process extremely difficult for us. We had to jump through many hoops to get the permits. We used Chesterfield Fencing Company and they said Wayne requested items from them they have never been asked about for a residential fence. He was very rude to me over the phone and on the day we were supposed to get the fence installed Wayne did not approve it so the whole project had to be pushed back a week. I had already taken off work the day of the project so I missed out on a day of pay. Wayne was very rude to me throughout the process so I handed the situation over to my husband. My husband went up to the City Hall to talk to Wayne and he was very rude to him as well. After the fence finally got installed my father was at our home one day and Wayne came over because he left a measuring stick at our home. He was very confrontational towards my dad while asking for the stick. I have talked to many neighbors and all have had similar issues with Wayne. It is very discouraging that a city that would like to rebuild and attract young families would knowingly keep employing someone who continuously deters young families from wanting to invest in their homes. When I drive around my neighborhood there are houses falling apart and abandoned. Its hard to believe under those circumstances that Wayne would have time to hassle residents who are installing a $10,000 fence. Overall my experience was so poor I felt compelled to share it with Wayne's supervisors. Thanks	Helping A Neighbor
Here we go again. Yard hasnt been cut in over a month at least. Weeds in back are over a foot tall, some pushing 2 feet.	High Weeds / Tall Grass
Grass very tall, many other exterior violations.	High Weeds / Tall Grass
Weeds and grass uncut. Trash is accumulating out front again.	High Weeds / Tall Grass
This property hasn't been mowed since the last tenants moved out and the grass is about a foot tall.	High Weeds / Tall Grass
Front door totally kicked in now...	Code Enforcement - Property Maintenance Issue
House is vacant.  Fire over a year ago.  Trash dumping and high weeds. Public health hazard.	Helping A Neighbor
On utility pole in Imo's parking lot on Airport Road.	Signage
This house caught fire last year. It was abandoned and used by homeless people. Trash has been dumped all around the place, and is piled up in the back. It also appears some of the boarding has been pulled off or loosened.	Code Enforcement - Property Maintenance Issue
Trash dumped in yard.	Trash or Recycling
Grass and weeds to where you can barely see the house	High Weeds / Tall Grass
Water fountain at Dade park is not functioning properly.	Helping A Neighbor
Several residents reported consistent speeding along Wesley and along Harvey at a neighborhood meeting.	Speeding - Dangerous Driving
Out	Street Light Issue
The pig shed continues to be an eyesore. 2nd week of spring....	High Weeds / Tall Grass
Mold on n side of house	Code Enforcement - Property Maintenance Issue
grass is almost 12" high in places.	High Weeds / Tall Grass
Constituent would like their property baited for raccoons.	Animal Complaint
Please inspect property for raccoons and stray cats	Animal Complaint
Please inspect for raccoons and stray cats in the back yard of Donald Bradley	Animal Complaint
Please inspect home at 73 Keer Avenue for garbage and debris in the back of home,  owner never puts garbage out for pick up	Property Clean-Up Request
no water	Water Issues
	Sewer/ Catch Basin
Please treat property at 135-137 Maple Avenue for rodents
Please handle (TODAY ASAP) the call per our conversation this morning  regarding  the addresses listed in attachment, 139 Maple Ave & 135 – 137 Maple Ave, please provide baiting for any active or potential  rodent  infestation., submit e mail report upon Completion.	Rodent Infestation (Exterior Only)
Why didn’t they dump the bottles. The can may not be filled but they still should have dumped it. Everyone’s else’s was done except mine. This is unacceptable.	Missed Pick-Up Complaint (Recycling/ Garbage/ Bulk)
	Sewer/ Catch Basin
Please treat front and back of home	Rodent Infestation (Exterior Only)
Please inspect and bait for Rodents around the location	Rodent Infestation (Exterior Only)
It is a relief that more females have been hired to conduct the roosevelt island tram. There are two African American men who work the tram. One is large built the other an older thin lighter skin black man(i am African American btw) these men act like they own the tram and who boards. The large darker skin one is 
intimidating and behaves so while 
the other is too froendly in a creepy manner.	Tram
The contractor finished around the Chapel over a month ago. The windows in the Oval Room are still filthy.

Let's get grounds to clean them now Thank you	Litter
Why empty express buses at 10 am when there's a huge number of people waiting at the RI local bus stops?  Why not discontinue the Express as of 9:30 or earlier even, and accommodate the rest of the island more appropriately?	Red Bus
Dogs are constantly walking through the courtyard at all hours unnecessarily, despite the signage that clearly indicates that no dogs are permitted.  Additionally, several even more inconsiderate dog owners use the courtyard as a dog run allowing their dogs to run off the leash.  Reports to public safety are simply ignored.  Why aren't the dog restrictions being enforced?	Other
Street light in front of the Card store is out.	Street Light
Dirt and debris from the Southtown construction site blows into the new playground anytime the wind blows - which is pretty regularly.  It gets into everyone's eyes and is a hazard for the small children playing.	Other
All street lights from the youth center to the ramp are out, across from Westview.	Street Light
2 Street lights are out in front of Blackwell house.	Street Light
Between the Church and 555	Street Light
Cars fly thru this busy pedestrian crosswalk, it desperately needs a yield sign like some of the other crosswalks.  The faded painted 'yield' on the street is not visible enough.  Thank you!	Other
Multiple lamps along the riverwalk need replacement bulbs, as this area is becoming quite dark.	Street Light
Running in the early evenings is getting darker and more dangerous as a lot of the lights are out, specifically by Coler Hospital where you can't see a foot in front of you.  PLEASE MAKE SURE ALL OF THE LIGHTS ARE ON	Street Light
all sprinklers in blackwell park are not operational and lawn is dried out and deteriorating., Sprinklers need to be replaced.

Kids sprinkers on in Blackwelll Park. No one using sprinkers ins October	Other
Dark at playground by 5/5:30.  Area surrounded by lights.  Understand you don't want to attract people there at night but leaving the playground lit until 8pm or so would be helpful and much safer.	Street Light
There is a constant, high-pitched, tinnitus-like tone that has been ringing uninterruptedly for the past week. It can be heard from inside apartments by many residents in Island House and Rivercross and seems centered around the Good Shepherd Chapel area.	Other
Hearing a loud continuous whining sound that may be coming from the Ravenswood station in Queens. It's been happening for two straight days. You can hear it from inside your apartment even over the TV	Other
Sandbox/Bench are of Blackwell Park behind 510/516 is infested with Wasps. There are several nest within the Wooden structure of the stairs leading to of above mentioned areas. It is difficult for children and adults to sit/play there without being stung.  They are also spilling onto the Patio's of  516. This is my second notification of this issue. I intially put in a notification in person at the RIOC office on 9/10/14 at 4.00 P.M.	Other
Gate is broken by Chapel Air Conditioning fencing	Other
The Doorbell System & Intercom System at 546 has been dead/broken for almost 3 weeks.  This is shameful neglect.	Other
Literally!!!  

After 4/4:30pm it's dark this time of year! Why are SO MANY lights out around the island?

Blackwell playground has one light on in the corner, and several others around that don't work.

Al Lewis playground is in the dark.

