sentence	label
citizen requesting a bulk pick up	Trash/Bulk Pick-ups
Pothole in middle of the block: 3704 McRand Street	Pothole
Brush Refuse Collection - multiple branches and limbs for pickup located on the roadside	Other
	Other
white van parked in back yard. no tags.	Abandoned Cars
REQUESTING TO HAVE OLD SCREEN DOOR,WINDOW GLASS AND YARD DEBRIS PICKED UP IN FRONT.	Trash/Bulk Pick-ups
yard waste	Trash/Bulk Pick-ups
CITIZEN REQ PICKUP THE ITEMS ARE LOCATED AT THE CORNER OF THIS PROPERTY.
Citizens Request ref no.20020732789	Trash/Bulk Pick-ups
Overgrown vegation and trees cut by the city about a week ago was thrown into the lake and over the hill across the street from the lake. nothing was loaded on a truck to be taken away there is debris floating on the lake left by the city.	Other
Pile of asphalt road debris with orange cones in front, large piles of fire wood in back.  Very unattractive and unsafe.	Illegal Dumping
Please pick up bulk brush items from this location in the front.	Trash/Bulk Pick-ups
very dangerous blind intersection in front of elementary school,  due to bush overgrowth ---that needs to be cut back	Other
CITIZEN STATES THERE IS A VERY LARGE POTHOLE AT THIS INTERSECTION. HOLE IS SO LARGE IT SEEMS CLOSE TO BECOMING A SINKHOLE AS THE HOLE HAS GOTTEN BIGGER OVER TIME	Potholes
Yard full of logs and equipment.  This is very unsightly in our neighborhood and dangerous. The lot is next to Fisher Elementary.	Illegal Dumping
citizen would like for some old dinning room furniture to be picked up from the end of the driveway.	Trash/Bulk Pick-ups
citizen would like for some old dinning room furniture to be picked up from the end of the driveway.	Trash/Bulk Pick-ups
This is very unsightly in our neighborhood and dangerous.  The lot is next to Fisher Elementary.	Other
dead deer	Other
pick up tree limbs and brush	Bulk Trash
tree limbs and branches from the recent snowfall	Other
YARD DEBRIS PICK UP IN FRONT	Trash/Bulk Pick-ups
CITIZEN REQUEST PICKUP OF BRUSH FROM LANVALE AVE SIDE OF THIS ADDRESS	Trash/Bulk Pick-ups
HIGH GRASS IN FRONT AND BACK OF PROPERTY.	Overgrown Lots
	Overgrown Lots
CUSTOMER WOULD LIKE BRUSH AND LIMBS COLLECTED	Trash/Bulk Pick-ups
yard waste located in the front of the property	Trash/Bulk Pick-ups
Needs pickup of brush; located in the front of the property	Trash/Bulk Pick-ups
There are are ton of small tree limbs down, it is blocking the street and sidewalk.	Trash/Bulk Pick-ups
TON of tree debris in the treebox	Trash/Bulk Pick-ups
CITIZEN IS REQUESTING A BULK PICK UP FOR YARD WASTE THE ITEMS ARE LOCATED ON THE CURB OF THE SIDE WALK	Trash/Bulk Pick-ups
HIGH GRASS IN FRONT AND BACK OF THIS PROPERTY.	Overgrown Lots
citizen has branches at this address for pick up	Trash/Bulk Pick-ups
	Overgrown Lots
CITIZEN CALL AND STATED WOULD LIKE A PICKUP, THATS LOCATED IN FRONT OF THE HOME.....BRUSH FOR PICKUP
This is the second request. The first request was denied because DPW said the brush was not in the right area for pickup. (856998) Citizen advised the brush is always left in the front of his home and the city always picked it up.	Trash/Bulk Pick-ups
CITIZEN CALL AND STATED WOULD LIKE A PICKUP, THATS LOCATED IN FRONT OF THE HOME.....BRUSH FOR PICKUP	Trash/Bulk Pick-ups
yard debris	Trash/Bulk Pick-ups
Yard waste next to curb. I thought leaf collectors would pick up, but they didn't.	Trash/Bulk Pick-ups
please pick up. :)	Trash/Bulk Pick-ups
DEBRIS ON FRONT AND IN ALLEY FOR PICK UP.	Trash/Bulk Pick-ups
cust states has brush in alley behind property needed for pickup	Trash/Bulk Pick-ups
CITIZEN STATES THAT THE STREET LIGHT IS OUT AND NEEDS REPLACING	Non-functioning Street Lights
Bulk pick up yard debris	Trash/Bulk Pick-ups
grass over city height limit needs to be cut	Overgrown Lots
The grass at 3212 Walmsley Blvd is very tall and needs to be cut	Overgrown Lots
Please pick up bulk brush items at this location in the front.	Bulk Trash
Lee Donner called CAO's office at CW Trammell's instructions to report that 1/2 of a brush pile remains after City picked up in October.  Mr. Donner's contact number is 837.8983	Trash/Bulk Pick-ups
Citizen Lee Donner (837.8983) contacted the CAO's office at Councilwoman Trammell's instruction to have the remainder of the debris removed.  Citizen stated that half of the trash had been picked-up.	Trash/Bulk Pick-ups
brush in front	Trash/Bulk Pick-ups
Please pick up  tree brush in front of this location.	Trash/Bulk Pick-ups
brush in the front	Trash/Bulk Pick-ups
there is a pile of bamboo out in front of the gate. It was complained about before and it was moved but now it is back again	Trash/Bulk Pick-ups
THE BUS STOP HAS AN OVERGROWN WEED TREE GROWING NEXT TO IT AND TALL GRASS ON THE CORNER AND AROUND THE SIDES	Other
This is the third time that I'm reaching out to the city. I would like if someone could please contact this person and tell them that it is illegal to dump trash outside his fence. Aesthetically, it's an eyesore and I don't want to continue to be reminded that I live in a depressed neighborhood.	Illegal dumping
Intersection Area - Angus and Walmsley - huge potholes - also the street is settled where are water main break was repaired a few years ago	Potholes
ANN GRUDMAN OF 683-9621, SHACKLEFORD ROAD STATES THAT THERE HAVE BEEN MORE THAN 30 REQUEST PUT IN FOR EXTREMELY LARGE POTHOLES AT THE CORNER OF WALMSLEY BOULEVARD & ANGUS ROAD; GIVEN MANY COMPLETION DATES THE LAST BEING 1-3-2011, ANDABSOLUTELY NOTHING IS BEING DONE.	Potholes
SOMEONE DUMPED WHAT LOOKS LIKE BAMBOO TREES ON THE CORNER.	Trash/Bulk Pick-ups
CITIZEN STATING THERE IS A BIG POTHOLE ON THIS BLOCK NEED REPAIR ASAP!	Potholes
water main breaks from 5 years ago resulted in poor paving job on 3400 block of walmsley blvd. All of Walmsley blvd. from Jefferson Davis hwy. to Turner Road is in very bad shape.	Potholes
OVERGROWN GRASS ON THIS ABANDONED PROPERTY.	Open and Vacant Properties
There are trees and weeds up to 10 ft tall surrounding this person's house and it is an eyesore. There has been a few clean ups but they continue two throw trash outside their fence. I would like if someone talked to this person directly instead of just coming and cleaning up their mess for them. THANK YOU.	Illegal dumping
mattresses and frame picked up	Trash/Bulk Pick-ups
Brush	Bulk Trash
Please pick up bulk brush & furniture items from this location in the alley.	Trash/Bulk Pick-ups
pothole in the middle of the street	Potholes
Light on the eastbound side of the street is out.	Street Lighting
Tires located in the back alley of this location need to be picked up.	Trash/Bulk Pick-ups
CITIZEN CALLED IN STATING THAT THERE ARE TIRES IN THE ALLEY BETWEEN E 27TH ST AND E 28TH ST STACKED IN A ROW AND CAN'T BE MISSED.	Trash/Bulk Pick-ups
Tires left at this location and when it rains, water is beginning to pool in the street because of the tires dumped at this intersection.	Illegal Dumping
CITIZEN CALLED IN STATING THAT THERE ARE TIRES IN THE ALLEY BETWEEN E 27TH ST AND E 28TH ST STACKED IN A ROW AND CAN'T BE MISSED.	Illegal Dumping
CITIZEN CALLED OFFICE STATING THAT THERE IS A TREE STUMP IN THE MIDDLE OF THE STREET OF EAST 27TH STREET THAT IS NOW NAME TOLER FURNITURER CO. STREET.	Trash/Bulk Pick-ups
Grass is high.	Overgrown Lots
citizen is requesting we trim this overgrown lot, next to 2406 marion mashore st...citizen states it has resulted in mice in her home...the lot has overgrown.... she is requesting we   take care of immediately...  thanks a lot	Overgrown Lots
6 MATTRESS AND BOX SPRINGS A BED FRAME A COFFEE AND END TABLE AND DRESSER AND MORE	Trash/Bulk Pick-ups
The lot is overgrown and reported vermin are running through the yard.  Also, there are trash cans without lids that are attracting wild cats.	Overgrown Lots
citizen called to inform possible location 2406 marion mashore st ... grass is growing from roof of house, and back of property....citizen is requesting action be taken asap.. grass hasn't been cut in 2 years or more ...	Overgrown Lots
Facing 2406 Marion Mashore St address the vacant lot is to the left of address.	Overgrown Lots
GRASS IS REALLY HIGH	Overgrown Lots
carpet, at the end of driveway	Trash/Bulk Pick-ups
3 Mattresses located beside this property.	Trash/Bulk Pick-ups
Couch in front of house.	Trash/Bulk Pick-ups
A box Spring and table for pick up at this address in front.	Trash/Bulk Pick-ups
concerned citizen states there are 2 vehicles a truck and car on the side of this address that stays parked and isn't moved for street cleaning or anything. these vehicles is causing an eyesore.	Abandoned Cars
please pick up tree brush in rear; reported by refuse driver.	Trash/Bulk Pick-ups
mattress and head board at curb	Trash/Bulk Pick-ups
Large pile of cut up tree branches/limbs in front of property	Trash/Bulk Pick-ups
DEBRIS, TREE LIMBS	Trash/Bulk Pick-ups
CITIZEN STATES THERE IS DEBRIS ON THE FRONT OF PROPERTY THAT NEEDS TO BE REMOVED ALONG WITH FURNITURE.	Trash/Bulk Pick-ups
BRUSH LOCATED IN THE FRONT OF THE HOME.	Trash/Bulk Pick-ups
Street lights from 3700-3858 Guilder Ln are ALL OUT. Residential neighbor	Non-functioning Street Lights
yard waste/ trees/ bike's/ clothes located on curb in front of property.	Trash/Bulk Pick-ups
citizen called to request bulk pickup; items are furniture, dresser, sofa, rugs, and bag of clothes; items are placed in front of house --on curb, near front yard; thanks	Trash/Bulk Pick-ups
Please pick up bulk furniture items from this location in the alley.	Trash/Bulk Pick-ups
Please remove bulk items in front.	Trash/Bulk Pick-ups
brush	Trash/Bulk Pick-ups
furniture, mattress, chairs in front	Trash/Bulk Pick-ups
cust states needs pickup of cabinet in back of property	Trash/Bulk Pick-ups
Old furniture	Trash/Bulk Pick-ups
Citizen has clothing bags, furniture needed for pickup. Thank you.	Trash/Bulk Pick-ups
citizen has bags and furniture at this address	Trash/Bulk Pick-ups
Brush located on the side of the home on Glenan Dr.	Bulk Trash
Please pick up tree brush.	Trash/Bulk Pick-ups
boards on front of the condemned home have been ripped off - home now unsecure.	Open and Vacant Properties
boards ripped of the front of this condemned home, home now unsecure.	Open and Vacant Properties
citizen states workers left a pile a debris  please collect	Trash/Bulk Pick-ups
Tons of construction trash and miscellaneous debris in alley between Marshall and Broad St, between Adams and 1st street. Miscellaneous furniture and lots of strange trash	Bulk Trash
Citizen states that someone put a yellow sofa and red sofa, and some other household items located in the alley, citizen from 304 Brook Rd. states that they can not get in and out of the back exit of the building.	Trash/Bulk Pick-ups
Board ripped off the front of this condemned home, home now unsecure.	Open and Vacant Properties
potholes is big and deep	Potholes
Please pick up bulk items.	Trash/Bulk Pick-ups
Two streetlights out in a row on the right-hand side of the street	Non-functioning Street Lights
mr charles states the light in front of business completely out	Non-functioning Street Lights
street lights out	Non-functioning Street Lights
Please pick up 2 tires from this location on the side.	Trash/Bulk Pick-ups
Please pick up 2 tires from this location on the side.	Trash/Bulk Pick-ups
happens every week.  2 days before trash collection and it looks like this.  what is the solution as this happens every week?  this is in the alley behind 313 Adams St.	Trash/Bulk Pick-ups
Tree branches in alley	Bulk Trash
COUCH AND MATTRESS ARE ON 30TH ST BTWN MARSHALL & BROAD ST. NEEDS TO BE P/U	Trash/Bulk Pick-ups
The property is a rental unit owned by an absentee landlord and has been in disrepair for years. I'd like to have a code enforcement audit of the house exterior.	Open and Vacant Properties
I am calling this a sinkhole more than a pothole.  At the southern corner of this intersection I noticed a depression in the street with a small hole in it.  When I look in it I can not see the bottom.  A vehicle with enough weigh could break that area and fall through.	Pothole
light is out at this location	Non-functioning Street Lights
Street Light in front of building is not working	Non-functioning Street Lights
Designated bike lanes are still being used by cars.	Other
corner of brookland pkwy and loxley please collect pile of brush	Trash/Bulk Pick-ups
tree branches in back of this location.	Trash/Bulk Pick-ups
household items, ironing board, bags of trash in alley.	Trash/Bulk Pick-ups
Lots of potholes in the single lane next to he bike lane on Brookland Parkway/Brookland Park Blvd starting around brook/ Lamont moving west.	Potholes
School light, 25mph is on.	Other
washer, dryer and dishwasher located by the shed in the back	Trash/Bulk Pick-ups
construction materials scrap wood located in the rear of property	Trash/Bulk Pick-ups
School zone lights are on going west on brookland park.	Other
School zone lights going east on brookland park are on.	Non-functioning Traffic Lights
2 bookcases, 2 lawn chair, in the alley near trash cans	Trash/Bulk Pick-ups
huge tree limbs , branches, located in the alley	Trash/Bulk Pick-ups
TREES AND BRUSH READY FOR PICK UP AT ALLEY	Trash/Bulk Pick-ups
The school zone lights are flashing at 3:45 on a Saturday going East on Brookland Park Blvd	Other
Large pothole here.  Westbound Brookland Park Blvd.  It is before you reach loxley road.	Pothole
branches and limbs, located in the front of the home, citizen would like a pickup	Trash/Bulk Pick-ups
Pile of tree branches in front of property	Trash/Bulk Pick-ups
TREE BRANCH	Trash/Bulk Pick-ups
tree branches in front	Trash/Bulk Pick-ups
limbs, and brush located in alley behind this address	Trash/Bulk Pick-ups
Lights on both side of bridge over railroad tracks were out last night.	Non-functioning Street Lights
	Non-functioning Street Lights
At top of bridge, one light on each side of bridge.	Non-functioning Street Lights
The sidewalk is partially blocked by debris and makes the sidewalk much more narrow from the diamond to the movie theater. Please clean the sand and dirt off the sidewalk.	Overgrown Lots
Boulevard was recently repaved and re-lined. But the bicycle sharrow markings were not put back. I'm a cyclist and like them there for safety	Other
	Non-functioning Street Lights
BRUSH LOCATED IN THE BACK OF HOME	Trash/Bulk Pick-ups
furniturne for pick up i the alley	Trash/Bulk Pick-ups
mattress in the alley	Trash/Bulk Pick-ups
brush and trash located in the front of home.	Trash/Bulk Pick-ups
Mattress and lots of trash located on the side of the house	Trash/Bulk Pick-ups
The sidewalk from the Diamond to Movieland needs to have the overgrowth on the SIDEWALKS cut back so there is more sidewalk to use. This helps the running groups to keep runners on the sidewalk. When it appears there is more sidewalk to use, people stay on track sidewalk and  not in the road. Additionally the trees need trimming and tending. Empty tree wells could use new trees, too if possible.	Other
The sidewalk from the Diamond to Movieland needs to have the overgrowth on the SIDEWALKS cut back so there is more sidewalk to use. This helps the running groups to keep runners on the sidewalk. When it appears there is more sidewalk to use, people stay on track sidewalk and  not in the road. Additionally the trees need trimming and tending. Empty tree wells could use new trees, too if possible.	Other
city has not kept up with median maintenance	Other
There are a lot of pot holes under the I64 bridge. reported this a number of months ago tp date no work done.	Pothole
	Non-functioning Street Lights
pole # H0003 WF70	Non-functioning Street Lights
	Non-functioning Street Lights
1) Boulevard from Avenue of Champions all the way to Leigh street, primarily on the on the east side, and 2) on Westwood Avenue from N. Hamilton and continues along the off ramp onto Westwood Avenue. In both locations the ground covering (grass, weeds, trash, bushes) encroached onto the sidewalk and thus make the sidewalk seem narrower. Trees branches along Westwood do this a bit more and, in this case, tend to push runners to run in the street.	Overgrown Lots
Light out - going North on Boulevard it's the next to last light on right before Avenue of Champions.	Non-functioning Street Lights
someone dumped household items at the back alley behind this property.  does not belong to the persons living in the home.	Bulk Trash
requesting to have old chair and door picked up in alley.	Trash/Bulk Pick-ups
caller states that high grass, weeds, trash, beer bottle and other trash in yard	Open and Vacant Properties
Please pick up bulk items	Trash/Bulk Pick-ups
needs carpet and plywood picked up in alley	Trash/Bulk Pick-ups
couch pick  up in back alley	Trash/Bulk Pick-ups
5 old carpets in the alley	Trash/Bulk Pick-ups
Household items for pickup in the alley behind this location asap.	Illegal Dumping
Caller states there's a pile of stuff that was thrown out when the people moved from this address. There's mattress and piles of trash debris that can cause rodents etc.	Trash/Bulk Pick-ups
light is out infront of address	Non-functioning Street Lights
one couch it will be in the back of the house	Trash/Bulk Pick-ups
street light in front of house goes on and off	Non-functioning Street Lights
Request pickup of bulk trash in the back of the property.	Trash/Bulk Pick-ups
CITIZEN CALLED IN STATING THAT WHOLE ALLEY BEHIND 1800 BLOCK OF N 19TH ST.	Trash/Bulk Pick-ups
Potholes in alley.	Potholes
cust states has mattresses, dresser and tree limbs in alley behind property	Trash/Bulk Pick-ups
1701 - 1801 Blks Mechanicsville Pike  - noted there is misc junk and debris needing collection in alley	Trash/Bulk Pick-ups
MATTRESSES BEHIND THE ALLEY NEEDS TO BE P/U.	Trash/Bulk Pick-ups
overgrown grass on property	Overgrown Lots
ITEMS ITEMS DMPED IN ALLEY BEHIND THIS ADDRESS	Illegal Dumping
citizen requesting sofa pick up in front	Trash/Bulk Pick-ups
REQUESTING SOFA PICK UP IN FRONT	Trash/Bulk Pick-ups
Matters need to be picked  up in drive way	Trash/Bulk Pick-ups
The pothole is on Zion St a block away from the Cullenwood Dr address	Potholes
potholes actually on the entrance to cullenwood on zion st.	Potholes
Directly across the street from this address the street light is out.	Non-functioning Street Lights
cabinet, mattress, carpet	Trash/Bulk Pick-ups
	Trash/Bulk Pick-ups
BULK PICK ON FRONT.	Trash/Bulk Pick-ups
old sofa and other household debris	Trash/Bulk Pick-ups
Please pick up bulk items.	Trash/Bulk Pick-ups
Street light out, in front of house, pole number VPB094 or M0146.	Non-functioning Street Lights
Green mustang, no tags, decals or inspection sticker.	Abandoned Cars
2 tires in front	Trash/Bulk Pick-ups
MOVED OUT OF THERE AND THEY LEFT ALOT OF TRASH WHICH INCLUDES A CAR THAT IS NOT OPERATING	Trash/Bulk Pick-ups
citizen called to inform of an abandoned car at location; pickup truck-color, grey and black; tenants moved 6 months ago---left vehicle at location per it wasn't operable; citizen is requesting pickup; thanks	Abandoned Cars
large pile of limbs & branches at the street	Trash/Bulk Pick-ups
83 monte carlo black parked across street from address.	Abandoned Cars
CITIZEN STATES PROP YARD HAS BEEN ABANDONED AND NEEDS TO BE CUT	Overgrown Lots
overgrown in the front and the back causing rodents.	Overgrown Lots
Light in the middle of the block is out, near the alley.	Non-functioning Street Lights
Pothole in the crosswalk.	Potholes
Light out at the corner of sixth and Main south east corner	Non-functioning Street Lights
Huge potholes across E Main St at intersection with 6th street.
Caused me to get flat tire, please repair.	Potholes
Right on 6th St at Main there is a pothole.	Potholes
City Tree has Broken tree limb at corner of E Main and N. 6th St. overhanging sidewalk and parking space. Hazardous for pedestrians and vehicles.	Other
test test	Other
There is a HUGE pothole in the middle lane at this location. It's been here for WEEKS!!! GET IT FIXED BEFORE SOMEONE GETS KILLED.	Potholes
Two large potholes in both lanes on e Main Street. This whole block has many potholes	Potholes
This is a pothole that has been patched and as become open again.  The pothole drops off five inches from the street level.  There is also a pipe cover within the pothole area.	Potholes
	Traffic light
Several on this block. Thank you.	Pothole
CITIZEN CALLED TO SAY THE ALLEY WAY NEEDS TO BE CLEANED UP....ALL KIND OF USED CONDOMS, TREE DEBRI AND ETC....AS STATED BY THE CALLER.	Trash/Bulk Pick-ups
Very deep pothole at 6th & Franklin Street.	Potholes
Tree branches are overgrown making it difficult to walk on the sidewalk.	Other
THERE IS A DEVELOPING SINK HOTEL IN THE GAVEL PARKING LOT AT 527 E MAIN STREET LOCATION. THE CONTRACTOR ON SITE HAS BEEN MADE AWARE BUT THE CITY ALSO NEEDS TO REVIEW. THIS AREA HAS TENANTS PARKING IN THE LOT.	Other
On the south-east corner, the Walk light that faces North has been rotated (a truck hit it) so that it cannot be seen by southbound walkers. Very heavy pedestrian traffic here from downtown workers.	Non-functioning Traffic Lights
Utility trench is sinking and needs repair.	Potholes
Deep pothole in right lane heading west on Main Street just past N. 6th Street has been growing this past month and is in direct line with car tires in that lane.  Probably 100's of cars hitting it every day.	Potholes
Thank you	Potholes
Lg Sink hole from one side of the street to the other at this location .	Potholes
has boxes to be picked up at the curb	Trash/Bulk Pick-ups
Citizen needs hedges and brush picked up from in front of house	Trash/Bulk Pick-ups
please pick up tree brush in front of this location.	Trash/Bulk Pick-ups
Citizen needs to have a mattress and dresser removed from the front of the yard.	Trash/Bulk Pick-ups
Please pick up bulk furniture items from this location.	Trash/Bulk Pick-ups
bulk pickup at this location in the front	Trash/Bulk Pick-ups
storm debris -located side of front yard	Trash/Bulk Pick-ups
please pick up tree brush in front of this address; requested by solid waste driver.	Trash/Bulk Pick-ups
CITIZEN IS REQUESTING A BULK PICK UP FOR BRUSH	Trash/Bulk Pick-ups
Please pick up wood and trash in front of home.	Trash/Bulk Pick-ups
Mini Pool table, in the front	Trash/Bulk Pick-ups
CITIZEN IS REQUESTING TO HAVE BRUSHES PICKED UP. THEY ARE LOCATED IN FRONT OF THE HOUSE.	Trash/Bulk Pick-ups
brush at curb	Trash/Bulk Pick-ups
CITIZEN STATING THAT SHE HAS STICKS AND LIMBS AND DEBRIS THAT NEEDS TO BE PICKED UP.	Trash/Bulk Pick-ups
CITIZEN IS REQUESTING A PICK UP FOR TREE LIMBS AND BRUSH IN FRONT OF THIS ADDRESS	Trash/Bulk Pick-ups
yard debris and tree limbs located in front of home	Trash/Bulk Pick-ups
Please pick up a large brush pile from this location.	Trash/Bulk Pick-ups
citizen has tree limbs and debris located in front of the home.	Trash/Bulk Pick-ups
Please pick up bulk items from this location.	Trash/Bulk Pick-ups
	Potholes
Citizen called to request to have bushes removed from the front of the residence near the mailbox on the left hand side.	Trash/Bulk Pick-ups
Brush	Trash/Bulk Pick-ups
caller states on the corner of Derwent and Tennyson Ave. there's one large pothole and several smaller ones that needs to be repaired.	Potholes
there's high grass in the front and rear of this property	Overgrown Lots
Tall grass	Overgrown Lots
Eviction trash is sitting out front of the 1st and 3rd houses on the right of Tennyson ave right off of Derwent rd. This trash contains book cases, chairs and 3 Full size mattresses that is sitting in the frontyard.	Trash/Bulk Pick-ups
wood board  shells	Trash/Bulk Pick-ups
Please pick bulk items.	Trash/Bulk Pick-ups
cust called to inform trash was picked up but her bags of leaves wasnt picked up; needs to be picked up as soon as possible; bags are at curb---they were near trash can for pick up	Other
Please pick up bulk brush items from this location in the front.	Trash/Bulk Pick-ups
Please pick up tree brush in front of this location.	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location.	Trash/Bulk Pick-ups
Tree limbs and brush at curb in front of home	Trash/Bulk Pick-ups
tree limbs in back of this location	Trash/Bulk Pick-ups
Please pick up bulk furniture items from this location in the front.	Trash/Bulk Pick-ups
Please remove tree brush	Trash/Bulk Pick-ups
Please remove tree brush from this location.	Trash/Bulk Pick-ups
Brush in front	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location in the front.	Trash/Bulk Pick-ups
Furniture in alley for pickup	Bulk Trash
Alley is not draining properly.  Cars are getting stuck.


Needs to be regraded and have more gravel installed.	Potholes
Potholes in alley. 

Alley needs gravel.	Potholes
Large pile of brush.  Accessible from alley.	Trash/Bulk Pick-ups
Requesting pick up of: Sofas and mattress, Located on the side of property	Trash/Bulk Pick-ups
Citizen needs a mattress and limbs picked up in the dead end straight down Chambers ST off Harwood	Trash/Bulk Pick-ups
BULK ITEMS REAR SIDE OF PROPERTY ON CHAMBERS ST SIDE MATTRESS AND FURINTURE THANK YOU FOR YOUR HELP IN THIS MATTER	Trash/Bulk Pick-ups
Please pick up bulk furniture item from the side of this location.	Trash/Bulk Pick-ups
Multiple Potholes from 1412-1501 Silver ave. Streets need to be repaved	Potholes
CITIZEN HAS A LOVESEAT THAT NEEDS TO BE PICKED UP ON SIDE ON HOME NEAR SUPERCANS.	Trash/Bulk Pick-ups
Needs pickup of a two piece sofa; located in the front of the property	Trash/Bulk Pick-ups
small branches and leaves in front of gate	Trash/Bulk Pick-ups
brush in alley	Trash/Bulk Pick-ups
CITIZEN CALLED IN STATING THAT STREET LIGHT IN ALLEY IS OUT BEHIND 1501 SILVER AVE.	Non-functioning Street Lights
Mattress and other misc items located in the back alley , please pick up.	Trash/Bulk Pick-ups
Caller states there's 2 street lights that need to be repaired one street light is across the street of this address this light is flickering and the other street light in the alley is doing the same. sometimes both lights are completely out.	Non-functioning Street Lights
Tree debris for pickup behind this location this alley is a one-way in and you would haft to back out please come to remove debris it's been there a long time.	Trash/Bulk Pick-ups
pothole between exit concrete and asphalt of commerce road	Potholes
CITIZEN CALLED IN REQUESTING LIMB PICK-UP FROM 1411 SILVER AVE, LIMBS ARE LOCATED IN THE BACK SIDE AREA NEAR CHAMBERS. MR.HAYES, CONTACT#804.386.7542	Trash/Bulk Pick-ups
citizen states needs a bulk pick of brushes in the side of the alley.contact #8043867542	Trash/Bulk Pick-ups
Pot Hole Jahnke Road at 7-ll
pot Hole at Midlothian Tpke, westboud lane at Gateway Blvd
sunken cover at front of Carillon-	Other
street light has been out at this address for two months	Non-functioning Street Lights
There are two abandoned cars in front of this apartment complex.  
Honda - 2 door - White Color Lic: ZUD-4387
Chrysler Stratus - 4 door - Tan Color Lic: 7809	Abandoned Cars
This is a test script issued by DIT.  It will be removed after testing.	Trash/Bulk Pick-ups
Grass is high, landlord does not keep the grass mowed and tenants have asked several times	Overgrown Lots
Caller states the street light in front of this address across the street keeps going out and it's out again. Caller states it's real dark at night when this street light isn't working.	Non-functioning Street Lights
There is a huge pothole if heading towards Midlothian. This pothole is on Carnation.  This pothole is so huge. Needs attention	Potholes
Pothole in front of the Newport Manor entrance along Carnation Street.	Potholes
When I walk my dog, at the corner of Hioaks Rd & Carnation St. I smell gas for the past 3 days.	Other
Weeds & Trash.
Owner: FW Properties, POB-100 Daleville, Va. 24083	Overgrown Lots
517 to the 1017 blk. Multiple potholes in this block.	Potholes
huge pothole in left hand lane going south	Potholes
Large Pot hole on Carnation St at entrance to apartments heading toward Hioaks Rd.
Dia. 30" X 4"-5" Deep	Potholes
Weeds & trash.
Owner: FW Properties, POB-100, Daleville,Va. 24083	Overgrown Lots
This is a test case implemented by DIT.  It will be deleted.	Illegal Dumping
8-9 potholes	Potholes
Large pothole located in the  northbound lane.	Potholes
A pothole on carnation street as big as a tabletop and several inches deep is on carnation street at hiopaks in front of the daycare center.	Other
On carnation st just towards hioaks rd just before intersection	Pothole
Cornor lot of Carnaton St & Hioaks Rd.  Weeds & trash around bus stop.
Owner: FW Properties, POB-100,
Daleville, Va. 24083	Overgrown Lots
The city trashcan at the Pipeline Overlook is overflowing with trash.  Needs emptying.

Thank you.	Trash/Bulk Pick-ups
A warrant for the arrest of Richmond Police Officer has recently been issued by the Magistrate's Office for an alleged assault against a unarmed security guard. 



This incident occurred around 2:30am this past Sunday morning in a parking deck located at 1001 Haxall Point in Richmond.  This off-duty police officer was leaving the Black Finn Restaurant and was at the parking deck's booth to pay parking fees when he became involved in an irate argument with the property's security officers about amount of the fees.  It is claimed that the off-duty officer opened his vehicle's door pinning a security officer against the parking booth.  The officer said he had to force the door shut to free himself.  Upon doing so, this off-duty officer (vehicle's driver), shouted, "Nigger, I will shoot your @#$%", then got out of the car and grabbed the unarmed security officer's chest.  An occupant from the passenger side then exited the vehicle and displayed a Richmond Police badge.  It is believed, soon after the assault, this second individual left the scene.  The assaulted security claimed his assailant smelled heavily of alcohol.

It is believed the off-duty officer who is claimed to have assaulted the unarmed security officer may have been previously disciplined by the department after having been indirectly involved in a similar incident in Shockoe Bottom where there was an attempt to cover up an assault by another off-duty Richmond Police Officer(s).



I fear this recent incident outside the Black Finn will not be diligently investigated internally nor managed by the Richmond Police Department.  Seems some Richmond Police Officers historically engage in the consumption of alcohol while off-duty and lose their ability and desire to maintain the level of professionalism expected by the citizens of Richmond.  The Richmond Police Department needs to command this same expectation of their officers.	Other
There is an unsecured access door in the road that was not bolted back down. It rocks open when cars drive over it, and bangs open and shut violently (and loudly) during strong wind. 
Anyone curious can easily open up the panel, and accidentally fall 25' to land on sewer equipment - very dangerous.
Please re-secure access panel.
Location - along floodwall road between 12th St and Virginia St (by new Locks bldg at 1200 East Byrd).	Other
With the growth along the canal, more and more people with dogs are walking their pets along the canal. Unfortunately most don't pick up behind their dogs. Perhaps some signs reminding people that there is a $$ fine if you don't pick up behind your pet.	Other
There is a homeless guy(s) living on the riverside of the concrete wall adjacent to the Dominion Power sub-station.   It is a cesspool of filth including what are probably numerous stolen and broken bicycles.  The area needs to be cleaned up as it is unsanitary. This is accessible from Brown's Island via walking on the pipeline.	Illegal Dumping
Please consider paving this gravel area as it is a trip hazard to pedestrians transitioning from the end of the mural section of the canal walk to the asphalt area below.  This area will receive a lot of additional foot traffic during the bike races and would be in the city's best interest to make this safer for all of our guests.	Other
Tag at the outlet of the canal near the river side outlet.	Other
This has been previously reported but it was never fixed.  At the pipeline overlook and the floodwall opening, there is constant standing water in the roadway.  Right now it is ice and a hazard to cars and people.  A small drainage swale is needed to drain the water away from this area.	Other
Several tags on south side of floodwall	Other
