sentence	label
I have been a resident on Beach st. Fall River for almost 20 years and we have a severe speeding problem! My neighbors and I have requested a speed bump for our street for years now, even though is is a dead end st. People believe they can cut through to Broadway it is becoming a bigger problem now that the warmer weather is upon us. Our children enjoy playing outside and a speed bump in the road would help us feel safer. Thank you.	Speeding Issues
IT WAS REPORTED A COVER OS OFF AND IN THE MIDDLE OF ROAD	Manhole or Utility Cover
Big pothole heading towards county square on Thacher St.	Pothole
There are no speed limit signs on Prairie Avenue... people constantly coming and leaving bar at Portuguese American club recklessly speeding mostly in late afternoon. Friday’s and Saturday’s are the worst. We have kids that like to play outside also pets that are at risk from cars driving 40-50MPH on this road. About to install personal cameras to catch for evidence. I know the city DOESNT INSTaLL SPEED BUMPS but, uh, yeah, we might want to reconsider that rule. Especially when I don’t believe a sign is going to do much when alcohol is involved. Also how can one put in for a formal traffic study of this road to further verify that people show no regard for others safety?	Sign Issue (Traffic or Street)
Opposite 5 Sturdy St. At the base of sidewalk makes it difficult not to bottom out coming out of the lot	Pothole
The street light directly in front of our home works intermittently, and it is filled with water where the bulb is. I'm worried that's it's more of a safety issue than anything, but it would be nice to have it working again to illuminate the street better	Street Light Issue
IT WAS REPORTED THAT THE STREET SIGNS THAT SAY FISHER STREET & ALDER STREET IS BENT OVER	Sign Issue (Traffic or Street)
IT WAS REPORTED THAT THE DRAINIS NOT DRAINING, NEEDS TO BE CLEANED	Sewer / Roadway Drain
it was reported a pothole near manhole cover and also at the end of the street at cherry street	Pothole
	Pothole
Missing street sign.	Sign Issue (Traffic or Street)
LINDEN ST @ PALM STREET  MANHOLE LOOSE	Manhole or Utility Cover
Business sign (Clam Shack) placed over fire hydrant	Other
Several potholes on Maple street from BrookHaven Estates to Pine St	Pothole
IT WAS REPORTED POTHOLES AT CHERRY ST @ WALNUT ST AT THE BOTTOM OF THE HILL ON WALNUT	Pothole
SIGN IS DOWN	Sign Issue (Traffic or Street)
	Pothole
IT WAS REPORTED POTHOLES ON CHERRY AT WALNUT STREET AND ALSO NEAR THE MANHOLE COVER ON WALNUT	Pothole
IT WAS REPORED POTHOLE IN THE AREA	Pothole
IT WAS REPORTED A MANHOLE COVER IS LEFTED AND AROUND IT IS A POTHOLE	Pothole
IT WAS REPORTED POTHOLES AT CHERRY STREET AT WALNUT STREET	Pothole
Stump removal on the sidewalk	Tree Services
a lot of trash, furniture and mattress on porches, high grass and weeds	Private Property Issues
Couch and multiple TV's in front yard along with two vehicles parking illegally on the sidewalk.	Private Property Issues
Car parked for weeks with flat tires. Might be stolen	Other
extremely large pot hole that is dangerous to the safety of citizens and vehicles	Pothole
overgrown shrubs and trees  and overflowed trash and dumped tvs and  it looks like a dump bad impression on neighborhood and also can attrack rodents	Other
Bird roaming the street	Other
Death, taxes and if it rains I can't get into my house without boots, can't take dog for walk without carrying then over, basements flooded, damage insurmountable, days lost cleaning up for years! Corner Sagamore & Neponset, multiple tickets written here, calls to City Halls, DPW, the Pope, President and Tom Brady. This is known issue, city council discussion, DPW known issue, Goodwin observed, ongoing years of excuses.	Storm Water
Very upset.  Trash Man just Trespassed on my property, turned my water on, dragged my house out to the street, rinsed off his trash truck.  I told him to stop and he continued to use my water to rinse trash truck.  I pay for my water and just paid to rinse a trash truck.  Keep off my property,  don't use my water to clean trash trucks.  Could have asked, instead just Trespassed and dragged my house out to street and made me pay to wash their truck.	Other
Overnight commercial parking	Parking Control
Big hole around the sewer cover right when you take the right onto revere at from north shore roads it's right on he corner but also it's unavoidable because of the other lane having cars. Your forces to hit it	Pothole
People continually travel at dangerously high speeds down my street, need speed bump or signs.  Kids and pets on this side street.  Almost got hit several times.  Numerous travelers driving at high speeds down this street.	Other
owner called and wanted area checked for burrows, rodent problem	Private Property Issues
Tall grass & weeds front, side and back of house.  Open standing water container in back yard	Private Property Issues
Please pothole at 25 Lowell St.	Pothole
Hello,  

Please update this sign it is difficult to read, faded. 

Thank you.	Street Sign
9 and 15 beachland avenue have trash and debris around the property with trash cans that have no covers and there is a rodent problem in this area	Private Property Issues
couch that has been out for over a month	Private Property Issues
Pointing out the lack of trash on public property...This is the cleanest I have ever seen City Hall, and Chelsea in general. It is beautiful!

Thank you to all the city employees for your hard work. You can definitely see the results. Please keep up the good work!	Trash on Public Property
This mattresses have been there for almost a week can we call the home owner or someone needs to pick this up .	Trash on Public Property
Overgrown vegetation on Salvation Army property	Overgrown vegetation on Private property
Rats in area	Other
At 27 library someone left a big tv please have someone to pick it up	Trash on Public Property
Pointing out the lack of trash!!! This is the cleanest I have ever seen City Hall. It's beautiful. 

Thank you to all the city employees for your hard work!	Trash on Public Property
Brown Chihuahua. No collar or tags. between the fence and library building. Was frightened when I walked by and ran off.	Other
Graffiti on Kayem Park	Graffiti on Public Property
dead skunk in the street	Dead Animal (on Public Property)
Large debris such as rocks under children’s slide at Kayem Park. There are tons of flies under the slide smells like pee and poop	Other
The public library is next to this dwelling Broadway Capital Property Management of 750 Broadway Chelsea Ma should be ashamed of themselves.	Trash on Private Property
I think it's time to start removing the "Space savers" it's well past the snow emergency parking ban and it's getting ridiculous to find parking. I wouldn't mind but it would be nice if St. Rose allowed the teachers to actually parking in the parking lot located on Gerrish or even just open it for the snow ban. no one parks in there otherwise.. maybe 5 cars if that.	On-street Parking Issues
Dead Opossum with flies all over it at the fire hydrant on Marlborough Street near the corner of Broadway.	Dead Animal (on Public Property)
Burnt out Street Light at 231 Shurtleff St	Street lights
The Marlborough St. sign went missing a while ago after a storm and hasn't been replaced; people trying to find Marlboro street get lost.	Other
Rats coming from 1 Marlborough St trash problem in back alley behind 1 Marlborough St and 221 Shurtleff Street.	Rats/Vermin
Rats seen in yard	Other
There has not been properly working hot water in this building for almost 2 months now. Never any hot water during the day only at night from 12am to about 5am. Maintenance guy keeps saying it broken and being fixed. It does not take 2 months to fix something. Hot water is included in rent and we don't have any. There are elderly and children that live in the building.	Code Enforcement Issues -- Private Property
Huge rat holes all along the right side of 70 library st and house next to it. You can see the rats running around in the neighbors yard during the day. This has been a problem for months and nothing has been done yet.	Other
In the parking lot on Fifth St under route 1 there is a pile of debris. There is a gap in the roadway immediately overhead so could be from there or maybe someone just dumped it here.	Trash on Public Property
	Road Not Plowed
This road has not been plowed. Do you have an estimate time when it will be plowed?	Road Not Plowed
This is a test from Town Hall.	Damage From Plow
	Pothole
Its 7am and i have to be at work	Road Not Plowed
Previously there was a water fountain installed on Seconsett Island Road. It would be a good idea to reinstall that water fountain on Seconsett Island Road.	Other
I often drive past this location on the way to drop off my children for their various activities.  There is usually a scruffy A-frame type sign on the flowerbed by the side of the road, upon which is handwritten a silly message, obviously by the owner of the furniture store.  Until yesterday it was just the fact that it looked out of place and untidy.  However, for the past 2 days that I have driven past the handwritten message has included offensive language, albeit in abbreviated form (please refer to the attached picture).  It may seem petty to report this but I simply feel it is not appropriate for this to be visible to the public from the roadside, especially when many children are in vehicles at this time of year.  I'm sure I am not the only parent to feel this way about it so thought I should speak up.
Sincerely,
B	Graffiti
We have a full size futon, a sofa, and a queen size double high air mattress	Housing Available
Testing yhe app.  Cindy	Other
Bricks came loose	Sidewalks
	Street Lights
Crosswalks on this end of East Main St. need to be painted. They are very faint and some are near non existent.	Other
One-Way signage for Nashua St is missing	Signs
	Graffiti
I know you guys are very busy and I appreciate the work you are doing.  There is about 4 feet of street snow in front of my apartment in front of the fire hydrant (street side of hydrant). The snow is about 3 ft deep. Please have a plow truck come and move the snow as I cannot shovel due to health reasons.  I also cannot get out without having to maneuver around this pile and other cars.  Thank you for your assistance.  Don't want this to turn into a wall of ice	Snow & Ice
Need better heat	Other
	Manhole Cover
Blocking my view	Trees / Shrubs
Hit a good one this morning directly in front of 41 Washington.  Looks like it might have been filled before but it is down to gravel now.  Thanks!	Potholes
Street sign at intersection of Nashua and Highland is missing as are several in the neighborhood.	Signs
Light out at Washington St and Highland Ave	Street Lights
The pole on Highland Ave below Nashua St is leaning severely. The house service to 22 Nashua St is pulled taught. The pole is owned by Verizon. They have been contacted multiple times over several years and refuse to deal with the pole. I am concerned it will fall.	Other
Lincoln st sink hole	Catch Basin / Drainage
corner of Jackson and Groton Streets. Street light out on Pole 7	Street Lights
Falling in	Catch Basin / Drainage
Cindy test	Potholes
Professor/Nurse couple offering guest room for any displaced by marathon bombings. Can pick up anytime.	Housing Available
was driving under the Edgell Rd by the 90 overpass and Hit a construction sign when another car decided to come through at the same time and I hit a construction sign that was halfway on the road. I would like compensation for the damage. For such a busy road why was their no police detail to help with traffic. I had my 22 month old in the car with me, what if something else happened.  This seems to be   neglect.	Roadway, Sign, Traffic Planning and Regulation
I live on Franklin st and there is a dead skunk on the road in front of the 645 Franklin/Goddard st corner.  Please have it removed.

Thanks!!	Other (Non-Police Related Issues)
Almost all streetlight issues are closed by Mr. Trask with an answer that the vendor has been notified and now with the latest answer that the lights are going to LEDs over the next few weeks.  Can you please explain the process?  We report a light out.  Trask says the vendor is notified.  And the issue is closed.  Does the vendor own the light, does the town?  How does the resident and/or the town know when the light is actually fixed.  Or how long should they wait before reopening the issue - saying the light isn't fixed? Does the vendor have a required time window that it MUST fix it - if it has some type of contract with the Town.

Please do not answer this with the town is changing to LEDs.  We know that - you have already told us that.  What we want to know is in general how is the fix process suppose to work?
Thank you.	Streetlights
pavement ripped up in multiple areas in front of house	Potholes
Thief?	Police - Non Emergency
	Other (Non-Police Related Issues)
Noise disturbance	Trash Collection
the light was just replaced but is now tilted and is shining into our house and bedroom window instead of shining on the street.  It must have been tilted while being fixed.  Please have some fix this light.	Streetlights
Curious to know if the town owns the property in front of 478 Waverly St  or is it owned by Republic Plumbing.  If the company owns it, can you please ask them to cut the grass and clean up the trash.  It looks awful.  Thank you.	City Owned Facilities
The street light has been completely off for more than a month.	Streetlights
Its helpful to have the pavement between Jefferson hills and chapel hills apartments. Can you increase the width of the pavement?	Sidewalk Repair
This is the third night in a row I have had to listen to extremely loud jackhammering all night.  I live in Waterview Terrace, a large building with nearly 300 residential units.  There are also many other residential properties nearby.  The construction goes on well into the night and is unreasonably loud.  Please feel free to contact me by email at julietfiege@gmail.com, or by phone at 310-245-0523.	DPW Construction Projects
Remove the rail road tracks - they are unused!
Pave over them or ask CSX Rail road for permission
Also fix the other rail road area with steel plates near route 9	Potholes
My understanding was Dogs are not allowed in stores that sell food (unless it is a service dog).  The BJs on 26 Whittier St allows dogs in the store all the time.	Health/Sanitary Code Issues
The owner of the property at 43 Jodie rd not only keeps a LOT of trash and junk in he yard, but now he raked all his leaves into the street.  It does not appear that he plans to pick them up since they have been in the street for about a week or more.  It is a safety hazard and the town should not be responsible to clean up his Mess!	Other (Non-Police Related Issues)
Within 3 homes in any direction of the intersection of Little Tree Lane and Merriam Road live nearly a dozen children. Drivers often drive too fast on both these streets. Please post "Slow, Children" signs to remind drivers that many children live in this area.	Roadway, Sign, Traffic Planning and Regulation
Who do I contact to stop speeding on Foster Drive....Police or Traffic Commission? Thanks.	Roadway, Sign, Traffic Planning and Regulation
This corner is very dark and is a safety hazard.  Thank you in advance for your assistance.	Streetlights
I had to go through union ave and franklin today, and also past maple st.. Traffic was all screwed up at both intersections while the cops stood there and did nothing. Typical effort by the FPD.	DPW Construction Projects
the main shut off which is located before the water meter in my basement does not shut off completely and leaks. This may be  a good time to repair it since the water is not being supplied via the main with the street pips being upgraded.	Water Issues
Grove Rd - Large ice dam going across street on Grove Rd between Dahlia Dr and Washington Dr	Snow/Ice Removal
Last year the road crew came out to do some road repairs at my address but for some reason neglected directly in front of our property (see attached images). The road condition is worsening and I would like to request a repair before this winter. Please let me know if this can be scheduled.	Pothole
Last year the road crew came out to do some road repairs at my address but for some reason neglected directly in front of our property (see attached images). The road condition is worsening and I would like to request a repair before this winter. Please let me know if this can be scheduled in sometime this season.	Streets and Roads
Many potholes in front of 53 Dahlia	Pothole
Side of Orchid Road street sign cannot be read from Grove Street. It’s faded out. Sign needs to be turned around so that the legible side faces the street.	Traffic or Street Sign Issue
Pothole on Birch Road, between Washington and Dahlia on the wooded side	Pothole
This has been an ongoing issue, there is about 6”of ice across the road extremely dangerous for residents. Allowing homeowners to pump their sump pump into the roadways is a lawsuit waiting to happen for the town (drivers,joggers,walkers) 
This is also an issue on orchid drive just around the corner ice all across the road way due to pumping into the roadway another lawsuit waiting to happen!!	Snow/Ice Removal
	Traffic or Street Sign Issue
Two issues.
Hampshire Rd is still practically unplowed, esp the end that exits to Main Street.

Sidewalks around Coolidge middle school are not cleared making it difficult for kids to get to cars, esp the walkways on opposite side of school	Snow/Ice
the storm drain / catch basin at the corner of Locust St & Beacon St is clogged / jammed - not draining.  Needs to be cleared.	Drainage/Stormwater
The entire right lane is horrible, potholes everywhere and overall poor road quality. Route 28 N from Reading center to the 95 ramps.	Pothole
Mains Street is a mess from town center to Stoneham - When is the Road going to be repaved  - its like four wheeling in the woods	Pothole
opposite Bagel World--sheared a bolt on left front caliper---$98.91
to repair---damage done 7/14/16	Pothole
There are 2 pot holes in front of the driveway, in the street, that need repair	Pothole
The street light right by my house it out.	Streetlight
Open hole to catch basin that a small dog could fall into	Drainage/Stormwater
There is a large pothole where the driveway meets the roadway. You must drive very slow over it, which is dangerous when trying to pull on and off the main road.	Pothole
Pothole at 885 Main Street	Pothole
Hole is growing next to drain. Is right next to a driveway.	Drainage/Stormwater
Corner of upper RMHS entry road and Oakland Rd. Stop sign was bent by vandals. Resident entry only sign was removed.	Sign
cracked sidewalk near paint store	Sidewalk
There is a hole in the steps going down to the parking lot that is South East of the Depot. I took a tumble when my foot slipped into the crack and twisted. It is hard to see the crack  when stepping down. It would be good to fill in the hole before someone gets injured. Thanks.	Other
by driveway of 503 summer ave	Pothole
Dead tree overhanging street and powerlines.	Trees/Branches
2 dead trees (bark coming off all around) on small piece of conservation land on the corner of Franklin St. & Bukskin Dr. look like they will soon fall and can hit power lines.  Trees are on Buckskin Dr. near storm drain.	Trees/Branches
The turn in road at top Oakland is consistently slippery/icy. The crash today confirms the ongoing issue. Please pay extra attention to this spot moving forward.	Snow/Ice
Great job getting the roads open quickly.!  Hoping another pass will be made to get Route 28 back to the appropriate width asap.	Snow/Ice
I received a phone call that the crosswalks downtown on Main Street need sand put in between the bricks.  They are coming loose.	Other
Massive potholes all along Pond St., from Summer to South St.  Why was Summer st repaved and this stretch of road has been completely neglected?	DPW - Potholes
Developer installed street light at end of Doherty's Lane cul du sac during the summer but it has not been activated.  Was informed it is the town's responsibility to connect it to the electrical system.  It is very dark without it.	DPW - Street Lights/Traffic Signals
The street light installed at the end of the cul du sac has never been connected to power so is not working.  Cul du sac is very dark	DPW - Street Lights/Traffic Signals
Multiple potholes on Pond St.  Some of them are huge.  One knocked off my hub cap.   Scattered the length of Pond St.	DPW - Potholes
Link broken on town website- under useful links>town maps now online.	Town Administrator
I dropped car keys down the storm drain this morning.  I called the DPW and Danny Salvato & John Niven came to the rescue.  Due to their hard work, creativity and perseverance and Danny climbing down into the drain, the keys were retrieved!  Amazingly the key still works!  Thank you for a job well done, you saved the day!! Lisa Butters	DPW - Water/Sewer Issues
Street light at Summerhill and Doherty's is totally non functional and a wire is draped through several trees along street at head height along sidewalk.  Very dangerous if someone walks into wire.  Please repair light and remove wire.	DPW - Street Lights/Traffic Signals
When I returned home at 2:30 PM, as the South School was dismissing the children, two cars were blocking my driveway.  

I don’t mind them being there temporarily to pick up their children from the school, but they left their cars, so I could not ask them to move.  This is a frequent problem if I just happen to arrive home at 2:30.  A woman from the school took one of the license plates and put a warning tag on the windshield. The other left before she got there.	Police Non-Emergency Issue
There is a large dog in the backyard of 6 Irving street that is let out every morning and barks on and off for hours. I try not to complain too soon, because I know all dogs bark, but this extended time is unacceptable.
He has been out there for over 2 hours today already. I live on the hill right behind them and it is very annoying. There have been some mornings this has started around 6 a.m. 
Thank you for looking into this.	Animal Control
Even though school is out and the parking lot is empty, cars continue to pack in the play yard and basketball court. This is a fenced in area and should be used for recreation and not parking. It makes it tough to want to play with the kids without having to run around the cars. It would be easy enough just to park outside the fence in the parking lot and let everybody else enjoy the play area. I think there should be a no parking sign for this area. Thank you	Police Non-Emergency Issue
The South elementary school yard is littered with beer cans and nip bottles  from underage drinking, not to mention the trashed bicycle hanging in a tree. I know the police have been "moving along" kids that they find in the school yard after hours. I think a little firmer action is required. Something needs to be done so that parents of these slobs sit up and take notice. 

If parents had to pick their kids up at the police station accompanied by a fine, it might solve the problem better than moving the kids along to stagger home from congregating somewhere else.

This is a safety hazard and a disgrace to our town and parents of these kids should be ashamed.	School Department
The South School Park is full of trash and beer cans. Me and a lot of other parents take our kids here often and it's a disgrace. Can someone please clean this up?  If I wanted to bring my kids to parks like this I could go to Lawrence or Chelsea. The app would only let me include one picture but it's worse than it looks.	Board of Health - Trash
I would like to have my cell phone and my husband's cell phone numbers on file for town robocalls. We do not use a house phone, but need to be notified about issues in Stoneham. Is this possible? Thank you!	Other
The town and all its employees have done a great job with the tremendous amount of snow! 
The sidewalk machine is awesome.  
There's one visibility safety issue coming down Summer St at the end of Pine St. The snow bank in front of 23 Summer St is so high that the residents backing onto Summer have zero viability. Cars drive down Summer fairly fast and there was almost a major accident this morning. 
Thanks for looking into this.	Other
There's a small deep pothole on Summer Street at the end of Pine Street. It's right in the line of cars tires and each time a car hits it it rattles the plates on my shelf! If you could check it out I would appreciate it. thank you.	DPW - Potholes
potholes galore on this road...needs to be replaced completely	DPW - Potholes
27 Summer Street. Car constantly being left blocking sidewalk even though there's plenty of room in the driveway. Tough to walk by this busy road with my baby carriage without heading into the street.	Police Non-Emergency Issue
Can you send someone to sand/salt the street and end of the driveway? There is a lot of ice from splashing from cars. Also when the cars slow down for the light they slide.	DPW - Snow & Ice
The catch basin outside 34 Cedar Street has developed a hole to the side of it, that's about 6"W x 12" deep.  it seems the road surface is collapsing, and I suspect that any car parking around that area may cause further collapse.	Pothole
There is a dead groundhog in the street.  It was run over by a car today.	Trash & Recycling
Storm drain is full of debris
Needs to be shoveled out ASAP	Trash & Recycling
Storm drain needs to be shoveled out!	Other
Road Kill on Melvin St between 18 and 10	Trash & Recycling
Our trash was not collected today, but our neighbors at 5A did have theirs taken, so somehow it just got overlooked. Any way to have it done tomorrow? I'm going to keep curbside for now. It's full, so I can't go another week. Thanks!	Trash & Recycling
The beginning of the street needs to be cleaned.	Other
	Other
The road is a bumpy mess. There are uneven patches on top of each other, old and disgusting	Pothole
Pothole in middle of street at approximately 11 Western Ave.  It is about 18 inches by 18 inches and 3 or 4 inches deep.  Thank you	Pothole
There was no option for other for trash complaint. Last week the trash service knocked over all our recycling when putting the barrel back down and left it strewn across the street. This morning the barrels were all knocked over and ours was broken as a result of this poor trash service.  Our current trash service is horrible. there is no attentiveness to leaving a clean work environment. Barrels are regularly left in the middle of the road after they pick up the trash. They are always left knocked over as well. The town should fire the current provider.	Trash & Recycling
The animals splattered in the road look awful. CLEAN IT. Either the DPW should or the Animal Control officer should. Do not leave it to decompose on our roads.	Trash & Recycling
The town has a lot of roadkill. It would be nice if someone from either the DPW or Animal Control was out picking it up. It looks and smells DISGUSTING.	Trash & Recycling
The dead animals in the road smell so bad and it is disgusting to go over them when they are right in the middle of the road. Let's get the DPW or Animal Control out to clean it.	Trash & Recycling
Hi, 
I chose the category Pothole because I wanted my concern to go to the town and there was no other "street" category.
There is a major blind spot issue when turning onto Otis St. from Pleasant St. during the morning commute (in my case during 8:15-8:22 am).  Cars park on the right side of the street up to the corner of Otis and Pleasant St. and it causes not only a major blind spot, but it makes the street one-way before even turning down it. There have been times where I have nearly gotten hit turning onto Otis St. because cars were coming down the street and I couldn't see them due to the cars parking so close to the corner of Otis and Pleasant St. 
Could you please have someone look into this? Maybe they could just limit how close you can park to the corner of the two streets by putting up a "No Parking Here to Corner" sign.
I have attached 1 picture of the parking situation (apparently I'm not able to attach more than that).

Thank you!	Pothole
Central Street in recent years has increasingly become a cut through street for traffic in morning rush hour on Route 62 heading toward West Concord and Route 2. When traffic begins to back up at the Pine St/Rte 62 light, drivers turn right off 62 onto Brown St and then left Central St where they then gun their engines and drive at very high speeds down Central. I live at 273 Central St and for the last 20 minutes dozens of cars have been doing this. It is worst between 8-9 am. This is a neighborhood of many children walking and biking to school and the high speeds of these cut through drivers is dangerous and disruptive. It would help if the Concord police would periodically be a visible presence near the Brown St/Central St intersection or on Brown near Rte 62 to deter cut through driving and ticket those who are speeding. Also it would help to put up signs prohibiting cut through traffic between 7:30 -9:30 am and posting speed limit at 20 mph. I've lived in this house for many years and this problem didn't exist until several years ago. Please help.	Other
My lconcern is that this ash tree at the MAIN St end of my driveway is deteriorating rapidly and is an immediate threat to traffic, people on the sidewalk, and my parked car.  Branches are falling with every breeze and large branches are overhanging my driveway.  Please fix this.	Other
Large raccoon has been on shoulder of road for a number of days.	Dead Animal
Street sign leaning over	Other
Big mess of potholes. Thanks.	Pothole
I have a spare bedroom with a double bed and couch in it. I can also provided transportation.	Housing Available
When a fire hydrant was replaced there is a Cap that is not  flush with the street	Sidewalk Repair
lighting on Chestnut St between Central and Main is poor and walking can be hazerdous on sidewalk at night.	Street Light Out
The area between the hydrant and the driveway to 12 chestnut is no parking but cars have been parking in the area continuously creating a safety issues for cars turning out of the driveway. It would be great if the street can be cross hatched in the area of no parking. Thanks	Signs
The green street sign that reads "Chestnut street" is broken off.  Only St is displayed. The pole is standing but sign is missing.. It located on the corner of Chestnut and Main on the side that TD bank is on.	Signs
Great job to the Andover PD on catching a speeder bombing down N. Main street today.	Other
Near parking meter #61 on Barnard street.  Concerns that can injure people or damage cars.	Other
in the crosswalk 2 pavers are now missing,should fix before a major repair is needed. the crosswalk is the one that is on Elm St. heading down the hill towards Perfecto's.	Sidewalk Repair
Parking meter out of order	Other
Parking meter 25 at the library is not registering all of the coins put into it.	Other
Raised sidewalk. Tripping hazard and have seen numerous people fall because of it.	Sidewalk Repair
with tents	Suspicious Activity
after church went on a nature walk with my daughter... was multiple tents with needles everywhere.. said something but it's not on the "blessed sacrament property" this is very dangerous and I am scared for childrens lives..	Public Health Issues
Sewer drain is collapsing dangerous situation	Pothole
Outside of #20-22 Parker st pole# 20 street light is cycling off every 45 seconds and staying off for quite a few minutes leaving the middle of the block in darkness. All the other lights stay on continuous throughout night. Thank-you	Public Health Issues
A large part of a town tree fell in the road today across the street from blessed sacrament church.	Tree Issues
After calling five times, I hope this issue gets resolved from this email contact. The tree in front of my house 30 and directly across the street need to have limbs cut.  The condition of these limbs threaten our safety and our properties. You cut the bushes around the base of the trees on Central St. for Founders Day while all Summer we called and because of the hazard of not having a clear view for us to exit on the Central.	Tree Issues
It is dead	Tree Issues
This the third large limb that has come down without warning from this tree and the 2nd time that I was just getting the baby to the car. I have two request 1 can you send someone out to clean up the tree limb and 2 can someone and evaluate the tree it's self I think it needs to come down	Tree Issues
Sidewalk between 116  and 118 Howard street overgrown littered with debri	Tree Issues
The sidewalk committee and the selectmen have received correspondence from 27 Summer St. RE: uneven sidewalk causing trip hazard	Sidewalk Repair
I am constantly yelling at drivers to slow down on Prospect Street. There are a lot of young children who live on this street. The drivers do not seem to  care.

Is it possible to place a sign up which would state the speed limit or that speeding is reported and enforced?

Thank you	Speeding and Traffic Concerns
Couple potholes from last winter.	Pothole
	Pothole
The road in front of 26 and 28 Summer Drive has been riddled with potholes for months, another child has fallen off their bicycle this week. How much blood needs to be shed?!	Road Resurfacing
Next to Sewer drain in front of 10 Summer Dr. Asphalt is missing.	Pothole
Hole in asphalt supporting sewer drain in front of 10 summer drive	Utility Covers
There is a big hole next to the grate of the sewer drain between 8&10 Summer drive. The hole hazardous, it is larger enough for a person or animals foot to get stuck in it.	Pothole
The Large tree outside is still affecting the flow of water down the street as well as the roots in the sidewalk! please help	Tree Issues
The town tree in front of my house has grown so large the trunk and roots are growing into the street causing snow removal and water drainage issues.  The tree also appears to be dead. Any help with removal would be appreciated. Thanks.	Tree Issues
3 Potholes, Gale road location	Other
	Pothole
Numerous large potholes when entering Gale Road. Some have already been repaired but the winter has caused them to reappear.	Pothole
The storm drain at 53 Tupelo is not functioning and clearing surface water. Please see the attachments.	Other
	Pothole
where gale and puritan meet, there is a strong gas odor	Other
	Streetlight Out
	Pothole
	Streetlight Out
2 dead animals	Dead Animal
Recycling truck has not shown up for 2nd time this month. Please advise on whom is responsible and what is being done about it.	Trash & Recycling Issues
Utility line down	Other
Intersection of Redington St, Forest Ave and Greenwood ave.  There are 2 crosswalks at this location, there are no signs indicating they are there and it is dangerous.  Motorists never obey or stop for pedestrians crossing.  Cars travel at a high rate of speed as they approach the stop sign at Redington and Banks.  There is a sign "stop approaching" but it is completely obstructed by trees and not visible on the road.  This is a high traffic walking route to school, the issue should be addressed.  Thanks	Parking and Traffic Concerns
The sidewalk on Cherry St. is still in need of maintenance and clearing.  Only 1/2 of the sidewalk was cleared the week before Halloween 1031/15.  Children are forced to walk in the street, which is very dangerous.	Other
I have seen small kids tripped up by the pothole few times already. That's why i decided to report this before someone got hurt seriously one day.	Pothole
PULEO PLUMBING Truck has been parked overnight and on weekends continuoslu on Elmwood Rd/ Eyesore for Street and Neighborhood!!!!	Parking and Traffic Concerns
TREE AT PURITAN AND ALDEN APPEARS DEAD. LARGE LIMB OVER ELECTRIC WIRES	Other
Power /Telephone Line down - Republic recycling truck drove by and broke line.  Not sure if this was called in and who to call.	Other
	Streetlight Out
