sentence	label

The condition of this home looks awful compared to the rest of the street - and the majority of the Stevens Park Neighborhood. Please do your part to take care of it.	Property Maintenance
Property has grass and weeds in excess of 12" and weeds going to seed.	Tall Weeds/Grass (8" or taller)
No one is living in this house right now due to a fire about 2 months ago.  I have cleaned up garbage that has blown into my yard since.  The garbage and toys behind the mattress has been there since way before the fire and the mattress has been there since the week after the fire.	Junk & Debris
Garbage cans were placed on the curb 4 days prior to pickup.	Garbage/Recycling
Back yard has not been cut yet this year. Grass and weeds are over a foot tall.	Tall Weeds/Grass (8" or taller)
Back yard, off of alley, has not been mowed all summer	Tall Weeds/Grass (8" or taller)
Waugoo has potholes in a large pattern within a small distance. Cars have to drive on the wrong side to avoid.	Pothole/Pavement/Curb
Sidewalk in front of property has a major change in elevation between squares. It is causing tripping issues when people run in the neighborhood and are not aware of the issue.
 It was marked to be fixed along with the rest of the neighborhood sidewalks, but for some reason someone painted over the squares not to remove them. This is a public safety issue and needs to be fixed before someone trips and breaks a nose or an arm.	Pothole/Pavement/Curb
Trees in the alley behind 1031 Waugoo have grown up into the phone lines and they have been rubbing against the branches for several years. The phone lines are going to eventually come down. We called AT&T and they said they do not cut branches anymore.	Tree Pruning
Homeless man is living in truck, with trailer full of junk, behind 1017 Waugoo Ave. Junk is piled up against back fence of 1017 Waugoo Ave. It is a narrow, No Parking on either side alley. There is also a lot of scrap and junk in the side and front yard too. 
As far as I can see and hear the homeless man is friends with owner of 1017, but sleeps outside in his truck. He used to park out front until the neighbors complained, now he moved to the alley where he thinks he is out of site and can pile up his junk. This used to be a nice, quiet, clean neighborhood, now it is a 24/7 junkyard/shanty town!	Junk & Debris
In alley 1000 block waugoo, parked trailer every day junk in it and all over alley and yard at times	Junk & Debris
Dead animal in road	Internal
while walking I notice a very large limb of a tree in the front yard of this location pushing down on electrical wire over terrace.   The limb is still attached to the tree and the wire is attached but it sure needs to be checked out before it leafs out and no longer can see what's happening until it snaps in the wind.	Fallen Tree/Limb/Shrub
Going East on Murdock the left hand lane was always marked left turn only, but the lane marking have worn off so now you have people going straight in that lane as well. Murdock narrows to one lane shortly after you cross Bowen causing the potential for accidents.	Street/Bike Lane Painting
wehave asked the management company in eau claire to shovel and salt. they have not responded to email or phone calls	Snow Shoveling/Ice
Only 1 light on each floor in the apartment complex hallway is functioning. 2nd floor fire exit at main stairs also not lit.	Rental Housing Issue
Entire block of 1900 evan st not shoveled plus thick ice. Very dangerous to walk on	Snow Shoveling/Ice
Walking path full of snow and ice, very hard to walk on and dangerous	Snow Shoveling/Ice
Light does not work at night	Street Lighting
Front of residence is a public nuisance	Junk & Debris
Refuse sitting by dumpster, hasn’t been removed in months	Garbage/Recycling
2005 Evans st Oshkosh wi

Front area a public nusiance and court yard area as well and don’t pick up after animals	Junk & Debris
Landlord has not shoveled the areas he is responsible for.	Snow Shoveling/Ice
Trash like couches and tree branches lying outside of dumpster	Garbage/Recycling
Sidewalks not maintained by landlord	Snow Shoveling/Ice
Grass is very overgrown in the Normandy Townhouses.	Tall Weeds/Grass (8" or taller)
Garbage such as beds and mattress have been sitting by the dumpster for months and not been hauled away and tree branches have not been broken down and hauled away as well	Garbage/Recycling
2005 Evans a front yard and surrounded area and courtyard a Public nusiance	Junk & Debris
Street light in fire lane, behind properties (by garages) is out.	Street Lighting
Apartment complex not taking care of lawn	Tall Weeds/Grass (8" or taller)
2059 evans st
Back yard not kept up and weeds running wild	Property Maintenance
	Rental Housing Issue
Location:823 mallard backyard has weeds not been cut done in a long time	Property Maintenance
Water is brown and yellow	Water/Sewer - Dirty Water
	City Parks - Landscaping Concerns
Me and our neighbors have hardly any water pressure. No idea who to call to see what the issue is.	Water/Sewer - Running Water
N Brandon St is a complete sheet of ice, a few cars have slid off already through the week. And also there is an abandoned car that has a flat tire for about 3 weeks now.	City Roads - Debris
My trash bin is in very bad shape!!!	Sanitation - Trash Container Needed
This house looks like crap, stove sitting outside in yard unkept yard	City Roads - Debris
The grass in the backyard is over 10”	City Parks - Landscaping Concerns
large pothole on northbound side of merriman road between Warren and Ann arbor trail.  rebar is sticking out of road.	City Roads - Potholes
Ice cream parlor's case? In the driveway for over two weeks. It's unsightly.	Sidewalk Issues
Trash and furniture at the curb for weeks 378 s wildwood	City Roads - Debris
Trash bin did not empty all the way today. Need for it to be completely emptied out.	Sanitation - Incomplete Pick Up
	Smoke Detector Request
	Sanitation - Missed Trash
There are no street lights on my street!!!! It is so dark at night!!! I have a three year old and i want her to be safe!!!	City Roads - Street Light Out
The trash container that is here, is in bad shape! it's got holes all over and is broken at the top!!!	Sanitation - Trash Container Needed
Farmington rd between Hunter and Ford rd near WYAA flooded	Water/Sewer - Sewer Drain Issue
as usual. the trash can is thrown on the side. Same is the case with my neighbor. every week this happens. this makes me think this is the respect the city has of it's citizens. 

at least this time it's not sitting in the middle of my drive way where I have to park car on a 35 speed limit road so I can move it and get access to my drive eay	Sanitation - Messy Pick Up
The tree in front of my house fell.  It is on my Husband’s truck in our driveway and is blocking the sidewalk & driveway.  Please help.	Forestry - Down Trees
	Sanitation - Damaged Bin
	Sanitation - Missed Trash
Gravel spill, very hazardous to motorcycles.	Roads & Sidewalks
Vehicle with license plate Alberta NVU-804 is parked in front of my driveway and I can not leave.	Roads & Sidewalks
The weeds on the property to the South of the 7/11 are waste high.  I reported this to the Town in the Summer of 2018 and nothing was done about it.	General Feedback/Other
Unsafe intersection when vehicles parked on right hand side (of cottonwood dr going towards schools) cannot see around them to safely cross! If you are turning left or right 
 off of prairie ridge avenue towards Boston pizza/new McDonald’s and vehicles parked along the side make it impossible to see. The stop sign is pretty far back and you can’t see it from there, if you move up to end of the road you still cannot see, and you need to enter the intersection to see around the vehicles. There is often a boat or a rv parked there too which makes it even more impossible. My fear is when McDonald’s is built along with school etc that’s going to be a very busy road and being able to see to exit prairie ridge will be absolutely critical! (I did take pictures late in the evening put it in park with 4 ways on as it’s been an issue I’ve seen for awhile now and was the only way to physically show what I meant)	Roads & Sidewalks
The sidewalk at the vacant property between Little Caesars and 7/11 has not been shovelled all winter. This is a chronic problem at this property every winter. I'd hope they'd face multiple fines by now.	Roads & Sidewalks
the sidewalks North and south of the one in front of 7-11 never get plowed/shovelled. it is so annoying walking along the road when there is snow, especially with a stroller. I'm not sure if it has ever been doesn't in the last two years. if the seller/developer won't do it, the two should continue around the corner (as they already do Cottonwood) and bill the owner.	Roads & Sidewalks
The vinyl side fence adjacent Cottonwood Dr. has 1 panel missing.  There is vandalism to many vinyl fences in the area.	General Feedback/Other
The construction fence, at what is rumoured to be the McDonald's, on the corner of Parkwood and Cottonwood is outside of their property and on the sidewalk.  This poses a significant tripping hazard and is a risk to pedestrian safety.	Roads & Sidewalks
This vacant commercial property south of 7/11 has knee high weeds. These property owners should follow the same bylaws as town residents and should be mowed every 2 weeks.	General Feedback/Other
The sidewalk at the McDonald's construction site on the SE corner of Parkwood and Cottonwood is blocked by the construction fence.  While our administration's response is that the sidewalk is closed and close the issue, this is unacceptable.  There is no construction on the public property and the fence should placed within the property lines.  This poses a significant safety risk to pedestrians, children, by forcing them to walk on the road.  If it is truly necessary to "close" the sidewalk, the contractor should build a temporary walkways as the do in the downtown of any city.  To simply declare the sidewalk closed is lazy on the part of the contractor and the Town.  Put residents safety first.	Roads & Sidewalks
Rather than move the construction fence 2' onto their property at the construction site on the SE corner of Parkwood and Cottonwood they moved it out 8' blocking the sidewalk on Cottonwood Dr.  this now forces pedestrians to walk on the road or jaywalk.  This causes pedestrians an even GREATER safety risk.  the construction fence should be confined to their property.	Roads & Sidewalks
The entrance to the school parking lot at St Gregory's is dirt/gravel. With the recent rain and traffic, it has become rutted and filled with deep holes. Can someone come to grade this small section of dirt and spread gravel to make it smoother. Thank you.	Roads & Sidewalks
There is a vehicle that has been parked between the driveways in front of my house that hasn’t moved for over 2 weeks. I believe it belongs to the neighbor who lives several houses down from me. They parked there because they have a lot of vehicles. It is very close to the edge of my driveway and I don’t want to slide into it.	Roads & Sidewalks
Snow covered trail up to two foot drifts. Hiding ice beneath. Hazardous.	Parks & Trails
BMX track looks disgusting.  The weeds are over running the place.	General Feedback/Other
Requesting no parking on cottonwood at this corner as it is hard to see oncoming cars coming from Prairie ridge due to the curve in the road.	General Feedback/Other
Not surprisingly, due to the Town of Blackfalds blatant disregard for public safety and unwillingness to plow our roads, a large puddle has puddle has formed on the North side oo Cottonwood Dr. at the Prairie Ridge Crosswalk.  This puddle formed due to the inability of the melting snow to drain because of the Town of Blackfalds refusal to plow the snow, even on this Priority 1 road.  This puddle renders this crosswalk inaccessible for the disabled, children, young families and elderly who are out walking in these warmer conditions.  As the weather inevitably drops below zero again the hazard to Blackfalds residents will only increase. Many children use this crosswalk to get to and from school.  The Town of Blackfalds not properly maintaining our roads puts those children at risk.	Roads & Sidewalks
The weeds on the property to the North of the 7/11 are waste high.  I reported this to the Town in the Summer of 2018 and nothing was done about it.	General Feedback/Other
There is a dead tree near the pond.	Parks & Trails
For FIVE months the fence behind Tireland has been destroyed by vandalism.  This was brought to CAO Myron Thompson's attention in an email FIVE months ago and it has yet to be dealt with.  It has lead to more vandalism of vinyl fences in the neighbourhood.	General Feedback/Other
Fernando.   Makeshift tent shelter at the end of 21st Avenue in the trees.  Has been there for months.	Homeless Encampment
Test	Furniture
The carpet tiles are starting to peel up in two places (by the door and by the back wall).	Other
	Other
none 1530137600	WASTE AND RECYCLING
	Special Events Work (INTERNAL ONLY)
	Webster Lot Work (INTERNAL ONLY)
I have lived at the corner of Elena and Kristi for more than 9 years.  For most of that time, the Green Waste truck, which picks up  on Tuesday mornings, has waited until at least 7:55 a.m. to begin collections in our neighborhood.  Over the past several months, however, the start time has been experiencing a noticeable forward creep a few minutes at a time (the noise wakes me up).  This morning they started at 7:45.
Is Green Waste subject to an 8 a.m. start?  If so, would you gently remind them of it? If not, I will need to make alternate sleeping arrangements!  Thank you.	Other
Limited sight distance when turning into driveway	Traffic Related Concern
pathway along freeway,Starts at Robleda turns up then goes up,to elena where4 houses are	Pathway Issue
Dead deer on pathway	Animal Control
Excess trash left at end of driveway for THREE WEEKS.	Litter/Dumping
gothani bada aangan	Animal Control
gothani bada aangan	Other
All of us residents would like to see something posted as a warning and notification of this incident	Other
Two different squirrels species were found dead on the path behind 26101 Elena Rd.  They were within 5 feet of each other so I am assuming they both died from ingesting poison found on a nearby property.  Please send the surrounding properties  a link or a flyer regarding the open space committee's preferred method of pest control.  thank you
https://nextdoor.com/agency-post/ca/los-altos-hills/town-of-los-altos-hills/rodent-control-message-from-the-open-space-committee-76911964/	Other
	Litter/Dumping
Path sign faded	Pathway Issue
Path sign faded	Pathway Issue
Pathway marker missing	Pathway Issue
Pathway marker falling down	Pathway Issue
Greetings City of Los Altos Hills!  I'm an independent inventor and high-tech founder.  I've attended Foothill College in Spring Semester of 2011.  I was forced to withdraw from all three core technology classes for lack of sufficient support!  Foothill College didn’t help me succeed!  I experienced a flood of problems simultaneously every day for four weeks!  I’ve learned my identity and student technology accounts were stolen while attending Foothill!  I was locked out of my fianancial aid student account because the password was changed and it took weeks to reset it.  I received no assistance for a laptop even though my PELL grant was approved immediately.  I never received my Oracle database student technology account!  Foothill College deposited $119.00 dollars, for the first time in my student account the very next day after I withdrew from the school.  Foothill College’s Financial Aid office began sending me emails asking for a PELL grant refund of over $800 dollars that I never received.  I learned a student loan was taken out in my name while attending Foothill College.   I've only one student loan!  When I applied for Foothill College my student loan showed as paid for 300 months on my credit report.  It went from good standing to default without my knowledge.  I’m trying to clear my financial aid record and U.S. department of education accounts to attend classes again.  None of these problems are caused by me.  I'm planning a law suit!  I'm still homeless trying to launch my technology company in Silicon Valley!  My identity and business account are continuously stolen, switched and taken over in Silicon Valley!  My Associates Degree in database systems was destroyed by Foothill College and they must pay damages.  My life should be advanced by leaps and bounds by now!  I’m seeking an education law attorney.  Thank You!  Have a great day!  deenalouisemillsapp@yahoo.com	Other
Stinkwort found at the following locations:
1) Magdalena & Interstate 280 - stinkwort under the freeway 
2) Junction of Ravensbury @ Hillpark Lane - a lot of stinkwork
3) Along Ravensbury Ave across the street from construction site 
Will these locations be sprayed? Or will stinkwort be pulled out?	Weed/Brush Abatement
Screen number 4 is out	Train Schedule is out
	Special Events Work (INTERNAL ONLY)
	Special Events Work (INTERNAL ONLY)
	Webster Lot Work (INTERNAL ONLY)
	Special Events Work (INTERNAL ONLY)
	Special Events Work (INTERNAL ONLY)
	Webster Lot Work (INTERNAL ONLY)
	Special Events Work (INTERNAL ONLY)
	Special Events Work (INTERNAL ONLY)
	Special Events Work (INTERNAL ONLY)
We need a restock on paper towels.	Other
	Other
	Other
NA	Other
	Other
The vending machine has eaten (no pun intended) at least $2 of my change this week.	Food Complaint
	Other
Adapter for computer and projector broken. Need a new adapter. Room 11.	Other
Address is actually 506 Garwood.
RV Continues to be parked on the street and occupied.  This is the 3rd time of reporting this issue.  Why are they still doing this?	Private Property Issue (Code Enforcement)
Please pick-up limbs in alley behind Smithville Inn B&B.	Leaf & Limb Pick-up
Per Republic Services(garbage driver)- the customer's dog was loose. Then it got back in their yard. Just a note: he was concern- they do not want to get attack. Can you talk to owner.	Animal Control
Pecan tree going into power lines as per customer	Electrical- Trim trees out of power line
the area by Bill's Creations after the St John's Catholic Church on the loop- the bushes need to be cut back they are obstructing the view real bad- per customer almost had a accident.	Trim Overgrown Brush or Tree
Tree in alley at 5th and Hudgins is leaning and tree is in power line. please trim back.	Electrical Issue
400, 500, 600 Alley block piles of leaves in alley.	Leaf & Limb Pick-up
Contract light is out, Customer has 2 and its the one in the alley. Not the one on the Corner of Alley	Street Light Issue
701 Mills St - rusty metal in alley, junk piled around fence and in yard - been there a long time, needs to be cleaned up	Private Property Issue (Code Enforcement)
701 Mills St - junk truck covered with tarp  been there for over a year - needs to be moved, is an eyesore and in violation of junk vehicle ordinance	Private Property Issue (Code Enforcement)
RV on street outside house being lived in.	Private Property Issue (Code Enforcement)
Customer states that street light in alley is turning off and on.	Street Light Issue
at St. Paul's Catholic Church behind the church limb in line	Electrical- Trim trees out of power line
per Mr. Bunte- the area of 207 Garwood(Church area) need to locate lines- requesting city to kill the water part building being demolished. Schedule for tomorrow(12/28/2017).	Water Issue
in the water meter. someone was stung while mowing last week. She would like to mow this week but not sure if the bees are gone.  Jeannie Ralph- 512-848-5639.	Bees
in the alley limbs on electric line and also going over the carport on line. Per customer- can they be given a phone call when coming over- 512-289-0010.	Electrical- Trim trees out of power line
The RV is still on the main road and being lived in. Plugged into power .	Private Property Issue (Code Enforcement)
Grass is seriously over grown and the mosquitoes are outrageous.	Private Property Issue (Code Enforcement)
reported a car in City  ROW with expired  inspection sticker from 12/19 and not in running condition. Covered in pollen and leaves so you can tell it hasn't moved in a while. Caller says the location of the car is parked at 4th and Mills.	Other
limbs are very low- 1. the 400 block of Hugins  2. area from hwy 95 down on 5th st up to Hugins area. Customer has a RV and has trouble going through there.	Trim Overgrown Brush or Tree
The tree in the front yard is hanging below the 8 feet minimum clearance.	Trees
Reported a beige Mazda/Texas Lic #JVJ332 has been parked on the street for 90 plus days. Blocks clear access to subdivision, kids are playing on the car.	Junk/Abandoned Vehicle
Trash container stored in public view.	Trash Screening
	Exterior Walls
Trash container stored in public view.	Trash Screening
Correct address is 915 Texas Pkkwy - @ the rear of the property	Vegetation
	Vegetation
Trash container stored in public view and grass growing over the curb.	Trash Screening
	Trash Screening
	Trash Screening
	Trash Screening
	Trash Screening
There is a black 4" PVC pipe that is coming out of the ground and laying over the sidewalk.  A resident was walking and tripped over the pipe and broke his glasses and scratched his face.  It is approx. 15 - 20' long.  It is at the entrance of Crestmont Place Subdivision, on the left hand side as you enter off Texas Parkway.  Public Works Department has gone out to evaluate.	Private Property Issues
The grass needs to be mowed on the vacant lot.  The Property No. is R41389.	Vegetation
Trash container stored in view.	Trash Screening
There is a trailer that is parked at the home and has been there since before the Thanksgiving holiday.  The HOA property management company is aware of the situation and is to send a letter.	Recreational Vehicles/Trailers
Trash container stored in public view.	Trash Screening
Trash container left at the curbside.	Trash Screening
Christmas lights have been hanging along the front of the rental house  from roof and gutters since early December!!
 They're visible from the street and an eye sore trashing our neighborhood.  
The home's address is:  2930 Mission Valley Drive Missouri City, TX  77459
in Quail Valley	Gutters
The vacant field next to the Shell station at the intersection of S. Gessner and the Fort Bend Tollway needs the grass to be cut.  Please notify the owner of the property.  Thanks!	Vegetation
Mildew on the side of the building and on roof. Roof shingles are coming loose and peeling back.	Exterior Walls
Business has trees that are hanging very low over the street and people walking on the sidewalk.	Trees
Tree limbs have been on ground for a while.  They 
need to be removed.	Garbage
This sign might belong to TXDOT, and if so, please forward this concern to them. The green sign that says “x” miles to Sugar Land spells Sugar Land as one word. That is not correct. Needs to be two words. This is confusing for people. Thanks.	Signage
	Vegetation
For traffic exiting the shopping center at the intersection of HWY6 @ Township a city sign causes confusion for drivers leading them to travel straight from a left only lane. This leads to near collisions on a daily basis.

I think a solution to the problem would be to add a sign hanging with the traffic signal depicting left lane left turn only, right lane straight and right turn.	Signage
this is a hotel that has mold and mildew and roaches. the elevator is broke	Weather Protection/ Paint
The roof at the Township center is literally falling apart, pieces found on the ground, flying away, and in the parking lot, this can't be right. Can the city enforce the owners to correct the problem? there is a "patch" but can't be right either. Hopefully the city will inspect and determined if is dangerous.	Roofing
Property owner has allowed the tree limbs to grow and now citizens are unable to walk on the sidewalk.	Trees
A Door is sitting upright in a telephone pole at the entrance of Walmart	Garbage
Field Overgrown again.	Vegetation
Low branches along the sidewalk of business	Trees
Field behind Caliber Collision. Invested with Mosquito's, Ferel Cats and rodents.	Commercial Landscaping
Overgrown Lot	Commercial Landscaping
The back fence at Walmart, Williamsburg Lane, is falling apart.
It has been this way for months.  Who is responsible for this?
Does the city code people ever drive by this.  It is a danger
and very unsightly.	Dilapidated fencing
Vacant lot next to Wal Mart has weeds and grass that is 5 feet tall.	Vegetation
Wooden fence down	Fence Violation
The same gray Jeep Grand Cherokee (around 1998) has been parked in the same spot for weeks. I frequent Walmart late at night, during the day, and pre-dawn hours, and the vehicle is always in the same spot. There are flyers on the car that are old. I’m pretty sure that the owner doesn’t work at Walmart 24/7. I don’t know if this is something to report to Walmart or you. I don’t know if it’s abandoned or possibly stolen. I’ve attached a picture of the vehicle’s license plate. If this is something that I need to bring to Walmart’s attention, then please let me know. Thanks!	Junk/Abandoned Vehicle
Business has  a large banner up that has no permits. banner has been up for several weeks.	Signage
Low tree limbs are damaging my motor home on Trammels-Fresno Road (5000 blk.)from McKeever Rd.  to Hwy 6 by Starbucks cafe. This has been a ongoing issue every year since the McKeever / hwy 6 intersection was eliminated.  This now the only way that we can access and egress from our home in Oyster Creek Farms.  As a 38-year citizen of Missouri City and a retiree who has invested hundreds of thousands of dollars in our retirement dream motor home, we deserve a clear path to our home.  PLEASE KEEP TREES TRIMED AWAY FROM THE ROAD WAY. OUR RV IS 13'2" HIGH.	Trees
This corner house on E. Pebble Beach and Cartwright has rotting trim and green mold on the Cartwright side of the house .  Very unsightly to all entering the street or driving down Cartwright.	Exterior Walls
This address has been reported for chickens in backyard.  I have left message for Animal Control.	Animal Control
The sprinkler system is not working properly.   it has been running non-stop since at least Friday March 15.  very visible from the corner of Trammel-Fresno and McKeever at the entrance to Oyster Creek Farms.	Commercial Landscaping
Tall grass all around the pump station behind apartments and along the road at the intersection of mckeever and trammel Fresno	Vegetation
grass and weeds have exceeded several feet in height behind the fire station. the area is at the intersection of Trammel Fresno Rd and McKeever Rd around the red/white barricade and alone the rear fence line of the apartments.	Vegetation
The are behind the apartments and the fire station along Trammel Fresno has tall grass that needs to be cut again. Has not been maintained since the last complaint in October.	Vegetation
Grass not being maintained 100' from the street.	Vegetation
Tall grass blocking view of city barricade sign. Not sure who is responsible for trimming this area.	Vegetation
Low tree limbs located at the entrance of Oyster Creek farm near Fire Station #4. A persistent issue since November and has now damaged the roof of his trailer home.	Trees
	Trees
The trees are not 13.5' above the street.	Trees
The trees are not 13.5' above the street.	Trees
The trees are not 13.5' above the street.	Trees
Trees are not 13.5' above the street.	Trees
The trees are not 13.5' above the street.	Trees
Trees and grass are not being maintained 100' from the road	Vegetation
Trash has been sitting along the street for 4 days. Heavy trash is not for another 5 days.	Garbage
Lawn and shrub damage from plows	Lawn Damage Plows
TEST - Please ignore.	Sidewalks/Crosswalks
Is road work completed here? This crossing looks like the surface of the moon.	Pothole
resident would like the plow damage in his yard on Thornton and Monteith repaired.	Winter Issues
resident would like the limbs and tree cleaned up after the power company cut most of the tree down to restore power.	Trees
Please note that the road bed is only inches from the telephone pole at the corner of my  property.  When the plow swings wide around my neighbors,  I end up shoveling 6-9 feet of roadway. Please push the snow past the pole , not behind my driveway. Thank you	Winter Issues
Thank you! Sooo much better!!!	Winter Issues
Trash not picked up	Recycling & Solid Waste
New Utility poles were installed a couple years ago as the existing poles are very old and have been compromised. The electric service was relocated, but all communications services still exist on the old poles. One of these poles that had previously fallen is now being held up by a rope strung to a dead tree. Can pressure be put on the utility companies to move their lines so these old poles can be safely removed? Thank you in advance for your attention to this matter.	Street Issue
There is roadkill on Dennett St.	Trash/Litter
Caller requests that the brush piles from the storm damage on Thornton and Ruth St. be picked.	Trees
Yard waste not picked up	Recycling & Solid Waste
Caller request that the brush pile from the 10/29/2017 storm be picked up. It is a large pile that will be on Mill Pond Way.	Trees
The tree to the left of my property on North Mill Pond bank (city owned land) is overgrown with the branches nearly touching my house. Inquiring to see if the city can prune the branches. Thanks.	Trees
There is a tree on the line between my and city property that is rotted and looks like it will come down in the next big storm.  Now sure if it is on my property, the city or between.	Trees
I left s number of leaf bags out on Monday at the street and they are still there, I am concerned they may get knocked over by the snow plows since they were never picked up this week.	Recycling & Solid Waste
yard waste missed	Trash/Litter
Yard waste not picked up	Recycling & Solid Waste
At 12:45 a city plow/sanding truck attempting to turn around on Ruth St, hit a telephone pole support cable rocking the telephone pole and all the electrical cables. Upon inspection the protective casing on the cable looks to be cut. Maybe the drivers should be told to slow down.	Traffic & Safety Issue
Bundled and barrelled garden waste not picked up last week or yesterday Monday 11-9.  Please schedule pick up.	Recycling & Solid Waste
boat on trailer parked on street almost on permanent basis	Parking
Sidewalks sinking on Maplewood bridge over North Mill pond,+ big water puddles =unsafe commute.	Sidewalk Issue
Caller reports that not all his recycling was picked up.	Recycling & Solid Waste
LED street light does not turn off during the day. Faulty sensor? Photo of pole number attached for reference.	Lighting
Sidewalks not cleared of snow pushing pedestrian traffic into the street.	Sidewalk Issue
This is not a request but a compliment.

Outstanding job clearing the streets.
Thank the people responsible please.

DLC  13A	Winter Issues
Caller reports that his yard waste has not been picked up in 4 weeks, He rebagged them after getting wet and would like them picked up.	Recycling & Solid Waste
Snow and ice buildup causing very rough driving conditions.	Street Issue
Caller reports that the light out in front of her house is out and it is very dark at night. She would like it fixed.	Lighting
Recycling needs to be picked up.	Recycling & Solid Waste
Recycling was missed	Recycling & Solid Waste
Per the Website tree collection was scheduled to begin as of 12/28. Our trees have not yet been picked up. Can you please let us know if they will be picked up with our trash tomorrow?	Recycling & Solid Waste
Trees and shrubs are blocking the sidewalk between 373 Kearsarge and Laurel Court. Could these be trimmed back?	Sidewalk Issue
Laurel Court was plowed but only as a single lane.  Homeowners are forced to clear their own driveways and as much as 10 ft into the road in some spots	Street Issue
Hello,
We cannot thank you enough for mowing the hill and right of way at the entrance of Laurel Ct. It looks so much better. We are willing to spray weed killer and put down landscaping fabric if you are willing to donate more mulch to cover the hill- then it will never need to be mowed again, just the right of way will. If you are willing, you can pile the mulch in front of the gate of right away and we will take care of hte project.	Parks, Grounds, Cemeteries Maintenance Issue
Hello, Thank you very much for donating more mulch to the corner of Laurel Ct. I write to request that you might possibly mow the right of away again, as well as the bank along Kearsarge Way? Also, by the stop sign, things are growing again which can make turning difficult to see pedestrians. Thank you again for the mulch. If possible, could you also donate some landscaping tarp and weed killer? We will do the labor- after you mow, we will kill the weeds, lay down the tarp and mulch. If you have any shrubs or plants, we will put them down too. Other than right of way, nothing will need to be mowed again. Thank you very much.	Parks, Grounds, Cemeteries Maintenance Issue
There is a dead tree that is within falling range of my house and I am concerned that it will fall in the next wind storm and land on my house or the neighbors and hurt somebody.	Trees
yard waste not picked up	Recycling & Solid Waste
Yard waste not picked up	Recycling & Solid Waste
Center island low hanging limbs. Request by Jim Dumont	Trees
The light in Big Rock Park is out which makes for a very dark area and a safety issue. Can this be taken care please.	Lighting
Caller wants to know why the side walks on Kearsarge Way are not plowed three days after the storm.	Winter Issues
Downed tree branch Saratoga and Raleigh Way blocking traffic.
Thank you!	Trees
Just as you turn right from Heritage Ave onto Banfield about 100 feet down on the right is a huge pothole. Just in front of that little pond.	Pothole
Pothole at end of constitution ave	Pothole
The gravel around the storm drain has been washed out creating potholes that need to be filled in and the intersection cleaned up from all the gravel.	Street Issue
Tree limbs are blocking the school ahead signs and need to be trimmed back.	Trees
I am a new home owner at 214 Lang Rd. The house is new construction and I need trash & recycling containers. I can be reached at 603-897-5471	Recycling & Solid Waste
Lang Rd needs to be scraped and treated.	Winter Issues
The Portsmouth portion of Lang road needs salt ASAP. The rye part is great, because Tye salts and plows constantly. Please plow and salt the Portsmouth portion	Street Issue
Good afternoon, our sidewalk at 100 Pinehurst Road is dangerous. It is broken, bumpy from tree roots and has moss growing on it on the Southern side of our house. This sidewalk is not safe for someone to walk on, as someone will fall or twist an ankle.	Sidewalk Issue
Caller reports Recycling was not picked up.	Recycling & Solid Waste
Three white pines planted by Everett and Carol Eaton in 2013 were hit by a city snowplow in the winter of 2014/2015. Hydrant at end of street was damaged and subsequently replaced. Trees were behind hydrant at dead end of street (Pinehurst Road). Trees were not replaced last year due to drought. Request city replant the three trees and remove the remnants of old wooden guard rail marking end of street.	Trees
Newly planted tree in Haven Park is stressed and wilted and needs  attention.  Hoping it won't die like two other trees that were planted in recent years and neglected!	Parks, Grounds, Cemeteries Maintenance Issue
Caller reports that there is a deep depression in the road from an old patch job. there is also a depression around the water shut off in the middle of the road just down from this address. He also would like the area at South and Broad, where the new pavement meets the old pavement, evened out so there isn't so much of a drop.	Pothole
Caller reports that the grate on the storm drain in front of 501 is broken and loose.	Storm Drains
We have 2 large Maples in front of our house that for the past 18 years have gotten progressively more rotted. Large limbs have broken off that are rotten. A recycling truck hit one a few years ago leaving it more vulnerable. Wanted someone to take a look to see if they are rotted and at risk of coming down in a severe storm. 
Thank you very much.
Jamie and Gary Garneau	Trees
Caller reports that there is a dead tree on Jones Ave across from Lens Ave	Trees
Caller reports a tree down near 600 Broad St. Didn't know if there are wires down with it.	Trees
PD called, wants safety tape around the area of 600 Broad St to keep people out of the area until Eversource can get there.	Trees
The street in front of my house is slowly turning to gravel.  Would you please come out and patch it and seal cracks to mitigate further damage?  Thank you!	Pothole
Caller requests an assessment of a city tree in front of his house on Broad Street. He believes it is dead and would like it removed.	Trees
Caller reports that the curbing at the corner of Grays Lane and Broad St. needs to be fixed or replaced.	Street Issue
Yard waste wasn't picked up on Broad St.  When can we expect it to be collected?	Recycling & Solid Waste
Please install lit, blinking speed detection signs- in both directions, on Broad Street. One near Jones Ave and one near South Street. This section of Board is serving as a "cut-through" alternative to Sagamore during heavy traffic times (7am - 9am) and (4:30pm - 6pm).  These times coincide with children who live on Broad Street - playing ball in their yards and running from house to house using the sidewalks.  Thank you for the consideration.	Traffic & Safety Issue
Caller reports the there is turf damage at the corner of her lot at Jones and Marne. She is requesting that it be fixed.	Winter Issues
Broad Street has a great number of speeders using the road.  Cars are traveling well over the posted 20 mile an hour speed.  Care generally travel 30 to 40 MPH on the road.	Traffic & Safety Issue
Tree branches resting on power lines may need trimming.	Trees
Recycling pickup began before 7am.	Recycling & Solid Waste
