sentence	label
Overgrowth of poison ivy and downed trees on bike/walkway all along Belle Grove from 10th Ave to 648.	Tree Trimming
Thanks	Trash, Garbage or Refuse
Brown brindle pit bull, white on chest and faint white on nose, will have purple harness and leash still on. Very gentle shy and scared of everything. Answers to the name BEETLE. Is microchipped and utd on all vaccinations. 2 years old 50 pounds. Lost at Belle Grove Auto and  Emissions on Belle Grove Rd in Brooklyn.	Lost Pet
Intersection of Lake Front Drive and Baltimore Annapolis Blvd	Pothole
2 inoperable and unregulated cars on county roadway and blocking access to county infrastructure(manhole) also refer to roads as roadway is overgrown behind cars.	Abandoned Vehicle on the Street
It’s a gold Chevrolet Tahoe that been parked in front of my house for two weeks now. I ask everyone on my street if they knew who car it was and everybody said they don’t know. No one come to check on the car or move it.	Unregistered or Inoperable Vehicle
Hi i just moved into this house and i need a recycling container	Request a new Recycling Container
The grey vehicle has been in the same spot for over a year and has not been moved	Abandoned Vehicle on the Street
just purchased a new build at 217 Berlin Avenue. the builder did not provide a recycling container	Request a new Recycling Container
We recently moved into 6870 Baltimore Annapolis Boulevard, Linthicum Heights, MD 21090. We would like to request one 65-gallon recycling cart.	Request a new Recycling Container
just purchased a new build and there was no recycling bin.	Request a new Recycling Container
Large German Shepard	Found Pet
Vehicle dumped on private property. no wheels. no tags. been there 6+ months.  Police has been notified.  They are unable to contact owner and won't do anything else.	Unregistered or Inoperable Vehicle
4439624203	Drainage Complaint
I live at 6867 Baltimore Annapolis. We have a driveway and we have to use it because the house across the street from us has about 7 cars, most of which are huge trucks and trailers. As you can see from the picture we are unable to see up the street because of all the cars/ trailers/ work vans that are parked on the side of the road. It is almost impossible to see traffic coming up B and A blvd. This is a huge safety concern and the weird thing is all 4 or 5 houses going in that direction have driveways that could easily fit there vechicles. Im asking that a NO PARKING sign be put somewhere on this stretch of road so we are able to see cars coming down B and A blvd at 40 to 45mph. Theres a ton of traffic on this road and this issue has been getting more worse every month it seems like.	Other Concerns
Pitbull with microchip; we called it in to the 24 Petwatch and they said the dog's name is Chilly, but were not able to contact the owner.	Found Pet
On a somewhat regular basis, I notice large tanker tractor trailer trucks parked on Riva Rd. Across from Waterford on Beards Creek community, and they are filling their trucks with water from the fire hydrant.  These trucks are Swimming Pool Water for sale trucks.  They shouldn't be able allowed to take water for free and then sell it.	Other Concerns
We have a 32 gal recycling contianer which we wiuld like to trade in for a 65 gal one.	Request a new Recycling Container
The trash truck collected on my street but didn't remove the trash from my trash container.	Report Missed Curbside Collection
Broken tree branch hanging in a tree next to the street over the sidewalks. Tree is a county tree along side the roadway.	Other Concerns
Thank you	Request a new Recycling Container
Just moved to location and would like recycling bin to put our recyclables.	Request a new Recycling Container
A lot of dead branches falling from tree. This tree is right in front of the bus stop so dangerous for bus and kids.	Tree Trimming
Trash not collected yesterday	Report Missed Curbside Collection
We recently purchased this home, we are requesting a wheeled recycling bin.  Thank you.	Request a new Recycling Container
Tree branch broke and is partially blocking road and driveway	Road Maintenance
Oak tree suffering from bacterial leaf scorch in very bad shape with lots of dead wood.  Concerned it could be a hazard to vehicles/pedestrians.	Tree Trimming
Diseased tree needs to be removed.	Tree Trimming
Dying street tree, please remove at earliest convenience.	Tree Trimming
Thanks for considering this.	Traffic Signs
Pot hole in the middle of the road at the intersection of Westbury and Stonehenge.	Pothole
Street light out at 405 Westbury Dr.	Street Light Outage
No permit issued for sinking of recreational pool.   Excessive digging of soil, huge hole in back of house.  Could affect surrounding property owners.	Building Violation
With no rain for days there seems to be a leak from a pipe. Land and payment have been wet for days	Water/Wastewater Concern
Rear deck/patio construction	Building Violation
Major construction/renovation being done. Garage was converted to living space driveway enlarged, basement converted to living space, deck built on front of house, rear patio enclosed , new kitchen, siding,windows, roof shingles	Building Violation
Trash cans and recycling cans left in street	Trash, Garbage or Refuse
Pasadena, MD 21122	Unregistered or Inoperable Vehicle
JUST MOVE IN THIS HOUSE IN JULY 2019	Request a new Recycling Container
My bag of trash was taken out of my can by the trash collector n dropped on the ground next to my can and left there.  My cameras shows him come over to the trash can.  Y didn't he just throwcthe bag of trash in the trash truck?.	Report Missed Curbside Collection
I would like to request the largest recycling container please.  Thank You.	Request a new Recycling Container
Emma is a very sweet dog. Emma is missed by her family and got out of the house last night. If anyone finds Emma please call me 4434184068	Lost Pet
Building a Deck on Stony Creek side of home without Permit or proper setback in critical area less than 1000 ft. of waters edge.	Building Violation
White Cineese Crested, male, neutered.	Lost Pet
there is a large sea container placed in this backyard and rats have been seen in the area.	Rodents (Mice/Rats)
There is a BIG blue 40' sea container placed in this backyard. It's been there for months. Does the county allow this type of structure to exist in a residential neighborhood?	Building Violation
Grass is approximately 2ft high and has not been mowed since last year.	Overgrown Grass
The part holding the lid on is broken so the lid is only attached on one side. This issue has been fixed previously in the past.	Repair a Recycling Cart
The recycling bin was left at my home when I purchased it late last year. The handle on the side is broken and lid is not properly attached.	Repair a Recycling Cart
I would like to exchange my 65 gal container (the lid is broken) for the larger recycling container	Request a new Recycling Container
The contractor clearing building lot next door has had multiple trees fall onto our property and damage some of our young trees as well as falling onto trailers. Also they have unsafe work going on with trees dugout under the tree and as they already are leaning our way are just leaving the trees standing after digging underneath them. Started project with work going on for over 3 plus days where they didn't have a silt fence in place and up to this date they still do not have a porta potty on site as well. Jobsite is very unprofessional just in these early stages let alone a month or few down the road. Once again these trees are leaning towards our home and have already hit the home.	Building Violation
CARS ARE PARKING IN THE YARD,  MAKING A MUD HOLE AND BRINGING IT ON THE STREET,  CAN SOMEONE MAKE HOMEOWNER INSTALL GRAVEL?	Grading Violation
The owner of 435 Plainview ave edgewater MD. Benjamin Pearce removed several trees from his propert without permits or the county coming out to approve the tree removal.	Grading Violation
Please replace our 65 gallon recycle cart with a new 95 gallon recycle cart. Thank you.	Request a new Recycling Container
Storm water drain clogged at the telephone pole creating major standing water issues.  An accident will happen here.	Drainage Complaint
The County's Traffic Engineering Division has improperly marked where the new speed hump is supposed to be in my neighborhood.  According to the map I have provided by the County, the speed hump is supposed to be past Birch Drive.  It is misplaced.  Please advise how I can correct this situation.  Thank you.	Road Construction
cutting trees down within the 100 foot buffer and outside of the silt fence	Grading Violation
It appears bricks/rocks are in place which may not be designed into this plan.  This is causing standing water back-ups in nearby yards.	Drainage Maintenance
Contractor installing new sewage tanks starting work at 6:30 Statewide Septic Systems	Building Violation
Owner is building on the the front of the house that cannot be to code. Also has built a structure on the back of the house that is very suspect??	Building Violation
Ditch witch commercial vehicle parked in street making it difficult for two cars to pass.	Abandoned Vehicle on the Street
Sidewalk in front of house is buckling due to tree roots. Hazard to school children and passers-by.	Sidewalks
8 years old. Brown with white chest with a white ring that goes half way around his neck. Has a small scar on his chest and a cyst on his front elbow.His eyes water frequently so he does have tear marks. Not neutered.	Lost Pet
We recently had a new water heater installed and have since have problems with very loud water drainage and pressure. We have good pressure initially but if a toilet is flushed it all but turns off completely. We had a plumber check everything inside the house this morning and he believes the problem is outside our home.	Water/Wastewater Concern
When we moved into this house, there was not one of the lidded, wheeled recycling carts.  We would like to have on.	Request a new Recycling Container
Water coming in the house has a yellow/brown tint to it	Water/Wastewater Concern
"Street sign says ""Silvermoon Ct"" but the correct spelling is ""Silver Moon Ct"""	Traffic Signs
I would like to replace the current 65 gal recycle bin . The lid is broken.	Request a new Recycling Container
Lawn 12 to 24 inches im length. Owner refuses to cut and is danger to neighborhood cultivating mosquitos and other creatures. Thx you.	Other Concerns
Trash not picked up on Mon 11/25	Report Missed Curbside Collection
Pot holes in the street	Pothole
A “no parking” sign was left in our parking lot.	Traffic Signs
The fencing around the stormwater management pond is down.  Any of the neighborhood children could wander into it.  This is the second time we have identified this safety concern.	Water/Wastewater Concern
Plastic sleeve in wheel is broken so the wheel keeps falling off	Repair a Recycling Cart
Fence is collapsing around the storm water retention pond adjacent to 22 Truck House Road in Severna Park	Drainage Maintenance
dead tree on county property between the sidewalk and the curb on eastway.	Tree Trimming
I moved in last week and would like a large recycling container and trash can if the county provides.  Thank you.	Request a new Recycling Container
Water is leaking and there is some discoloration like fuel. It has been happening for a while and has become worse recently.	Drainage Complaint
Upstairs of garage/barn is finished and person has been living there for several years. Zoning violation	Other Concerns
House has partially undone roof that has been this way for a while. Roof is also in disrepair in more places. There has been scaffolding in their front yard for weeks.	Building Violation
gilda duncan is a woman living in upstairs garage in a detach building which is a county violation. this was reported several years ago on 311 and woman still lives there.  the roof also looks improperly maintained with excessive moss on it.  please have this stop as this is not allowed.  please contact severndale HOA if need further information.	Unregistered or Inoperable Vehicle
cable wire not buried and sticking out of ground.  county recently redid curbs and is exposed as a result of their doing	Cable Service
A broken basketball hoop abandoned across from 135/133 Pineview Ave, Severna Park, MD	Schedule Bulk Metal Pickup
The entrance to my driveway is too steep for my Toyota Corolla and is causing damage to the bottom of my vehicle. We recently purchased this house. Neighbors advised that the county has previously come out to level their driveways. They are unsure of why this driveway was not addressed. We discussed this issue with an employee while they were out addressing sidewalk repairs a couple of weeks ago. She took pictures of me pulling into the driveway and advised that the county inspector would be in touch. We haven't heard from anyone to date.	Sidewalks
Recycling has failed to take my bins three weeks in a row. Please come get them.	Report Missed Curbside Collection
There are 2 adult men in camo that keep going into the woods off Phirne Rd. Last week they had rifles, today they had cross bows. Is this legal?? I called the non emergency number last week but morning came of it.	Other Concerns
Trash piling up along house and down hill	Trash, Garbage or Refuse
Cars without tags sitting on grass next to garage.	Unregistered or Inoperable Vehicle
The AC does not work properly, always above 80 degrees. Apartment office told me it was because I am on the third floor. They also say there is poor ventilation but it hasn’t been fixed. When looking at my maintenance requests for the air not all of them are being logged.	No Heat
This is not a fixed problem it is only getting worse the water is now creeping into my yard and ruining the new trees I have planted. Also I am worried about the soft ground and trees uprooting. I have small children who play out there. This is ridiculous. What is this app even for if not for things like this. Thanks a lot Steve Schuh, really killing it with this new app.  Starting to lose my patience with this.	Drainage Complaint
Fallen Tree - Near intersection of Phirne Rd E and Nolpark Dr.  Covering the sidewalk and some road (not blocking road).	Tree Trimming
Trash was put out last night.  Not collected today although the neighbors trash has been collected.	Report Missed Curbside Collection
Just moved in.  Requesting a 65 Gallon Cart since one was not provided.	Request a new Recycling Container
Vehicle has been broken down since October/November of last year. They had it towed and found they couldn’t afford to fix it. Then, they had it towed to a front spot where it has been taking up parking for law-abiding citizens for MONTHS. This vehicle needs to be towed.	Unregistered or Inoperable Vehicle
I would like to request signage to alert drivers that children are present on the cul de sac. There are several neighbors that insist on driving at a high rate of speed coming into the cul de sac.  There are two child care centers on the corners coming in and at my house I have a seven year old who can only ride her bike int he cul de sac and I also have five grandchildren that come over frequently.  Two of them live with me one is old enough to go outside with my seven year old (2 Years) but she is supervised.	Other Concerns
Only has year sticker on MD tag. Already reported for having our-of-state tags exp 11/19. This vehicle needs to be towed.	Unregistered or Inoperable Vehicle
Large fallen tree branch in the road.	Tree Trimming
This week 3/2/20 and two weeks ago 2/18/20 my yard waste hasn't been picked up. I didn't have any last week so i don't know if they ever came or not.	Report Missed Curbside Collection
Gate off hinge and ajar.	Other Concerns
Double (2) potholes caused by water department repairing broken water pipes. Level of pothole is one foot deep	Pothole
Please consider increased traffic control at the intersection of St Francis and Marywood, especially between 3pm-6pm. Drivers speed through this intersection, not stopping at any of the stop signs and are often looking down at their cell phones. Many children live and board and off load from school buses here as well. It's only a matter of time before a terrible accident occurs.	Traffic or Street Sign Issue
Pothole in Marywood dr near intersection at st francis	Pothole
The already crumbling streets in Marywood are further damaged by plows from the last snowfall. One of many in the neighborhood. This is located directly across from 1208 Marywood Dr	Road Maintenance
Leak in the middle of the road still. Needs investigating before we have a hole open up in the street. In front of 1200 Marywood Dr	Water Issue
Bad condition of residential road , lots of potholes, issue needs to be addressed by road maintenance department . Please have a visit at St Francis road, BelAir 21014	Road Maintenance
Please contact me at 4434174696	Road Maintenance
The red curbs were damaged by the snow plows and the fire lane signs need to be replaced.	Road Maintenance
Pole # 166 & Pole # 168 are both out. This is on the ramp connecting Rock Spring Road to the Route 1 Bypass. This is a very dark stretch of roadway at night with lots of deer activity. Thanks in advance for any help you can provide!	Street Light Issue
Missing sign	Traffic or Street Sign Issue
Pothole net to the curb away from the court	Pothole
Pothole near the curb needs to be repaired	Pothole
A HUGE pothole needs to be filled.  It is across the street from 246 Drexel Drive.	Pothole
Water coming from somewhere & turning to Thick Ice & caused pothole.  Vehicles lose traction  as they speed over icy area. An Accident might happen.	Pothole
In the 100-128 block of Drexel Drive there are 2 huge potholes right outside of a court which the HOA will not fix since this is on a County Road. The potholes are very large and deep. They are in the middle of the road. It is very hard on our vehicles with how deep they are and that they are in locations that cannot be avoided while driving. The kids have fallen and tripped in these potholes walking from the bus stop.	Pothole
Children playing in street due to recklessly placed basket ball nets	Road Maintenance
Other housing courts in Bright Oaks Development have been except Lassen Court.	Snow Removal
Deborah Allen	Snow Removal
The timings of this signal is radically different than last week. The times are too long.	Traffic Signal Issue
Stop sign is damaged at the end of Webster St.	Traffic or Street Sign Issue
Stop sign down.	Traffic or Street Sign Issue
the sidewalk between 3000 and 3004 Mahonia Way has a few sections that need repairing.	Sidewalk Issue
Trash along the entire route from Tremble Rd to Willoughby's beach Rd. Along side 7/11 on Edgewood Rd as well...	Litter Control
Trash bag thrown on the lawn and lots of trash on both sides of the street and the lawn.  It continues down Tremble rd past Rt 24 towards Rt 152... it’s like they forgot about these roads and no litter has been picked up in awhile.	Litter Control
Excessive litter accumulated on the sides of the road and on the lawn areas. Two ripped up trash bags with trash all over the grassy area.	Litter Control
There is a dead cat on the left side of Willoughby Beach Road just after the intersection	Dead Animal
Large bag of trash in the road. Has been hit at least once so things are falling out.	Litter Control
Trash all over 7/11 on Edgewood Rd and along Willoughby's Rd to Tremble rd... This is out of control....	Litter Control
Can we get a street sweeper for Edgewood Road, from WBR to HWY40?	Litter Control
Excessive trash on both sides of the road. From Willoughby’s beach rd down towards Hanson Rd on Rt755...	Litter Control
When leaving the 7/11 and turning onto Edgewood Rd, there was a No Left Turn sign. The sign was knocked down and subsequently removed. People now try to exit the store parking lot in this direction and a serious accident may occur. It also causes major issues when some tries to leave that way during rush hour.	Traffic or Street Sign Issue
Can we get road repairs done on WBR?	Road Maintenance
There is water draining from the ground and down out onto Edgewood rd from cedar drive	Water Issue
Several different areas along Cedar Dr. where items have been dumped. They have been there for at least two weeks.	Illegal Dumping
In Septeber we had a bomb threat at the Prince of Peace Church in the 2600 block of Willoughby Beach Road.  What is being done to have additional road to exit from Broadneck Crossing Road to Kennard Ave?  Several families were separated and could not get to our children.	Road Maintenance
Large deer carcass on shoulder.	Dead Animal
is it possible to pave a right turn lane on southbound Pleasantville Rd at Rt 152? Many vehicles turn right and have to wait for the traffic light to turn green for vehicles going straight.	Traffic Signal Issue
Someone hit a poor groundhog which is on side of road. If you are going towards rite aid on pleasantville it is one your right hand side.	Dead Animal
It’s a sign - “keep Harford County drug free” it’s yellow. Someone painted over the phone number. On the side of the road. I put in two issues - they are at different spots. Unbelievably - someone did this to both signs.	Graffiti
There is a dead fox in the middle of fallston  road near the elementary school.	Dead Animal
The eastbound light on 152 at this intersection does not change enough and/or the duration of the green light is too short. During evening rush hour the traffic from this intersection is almost backed up to the 152 and 165 intersection. With this, it takes at least 10 minutes to get through this light.	Traffic Signal Issue
The light does not change late at night when there is little to no traffic like it used to the timing is off.	Traffic Signal Issue
pothole in the road. multiple people swerve into the oncoming traffic turn lane to avoid it. it is almost directly in front of the carol motor fuels price sign.	Pothole
Pole light at corner of W. Jarrettsville RD. and Route 165 needs a photo cell replaced.  The (2) lamp pole is located closest to the intersection sign.  One lamp is lit yellow and the other not lit at all. I have called BGE to report and am told it is your responsibility.  Please fix as soon as possible.  It affects the Jarrettsville Shopping Center.  Thanking you  in advance.	Street Light Issue
Something has changed at the intersection of Jarrettsville at 165 and Jarrettsville/norrisville Rd causing 15 minute back ups on the norrisville road side that extends 1/2 mile at times.  The timing needs to be changed.  There should never be a backup this bad in Jarrettsville, but happens daily for a couple hours at a time.	Traffic Signal Issue
Markings on several street signs up falconer road	Graffiti
Sidewalk is broken in this section of Falconer Rd, adjacent to the marsh	Sidewalk Issue
The street light in Joppatowne on joppa farm road at trimble road by the shopping center has the right overhead light out.  It is in the direction going towards route 40. It has been out for a few days.	Street Light Issue
The DARE clothing box in the Joppatowne shopping plaza across the street from they liquor store is overflowing.  This happens frequently.  Can this be picked up, and maybe this box moved elsewhere because this happens constantly and makes the entryway to Joppa look trashy.	Litter Control
There is also graffiti on the road nearby of make genitalia	Sidewalk Issue
Noticed several piles of trash on roadside in the last week.	Illegal Dumping
Clogged drainage pipes causing backup and flooding.  Pipes were improperly installed.	Drainage/Flooding Issue
Road work was done and filled with loose gravel. Street a mess 4340 winners Cir belcamp.Please correct	Pothole
I would like to request a Hartford county trash can to use to dispose the trash.	Litter Control
Trying to establish service, have spent more than 2 hrs on hold today with no answer (incl a 1-hr call) at the one # they have for Customer Service. Online scheduling didn't work, says I may be contacted in up to 5 business days. So it would be 5 days to set up an appointment, meaning no hot water or cooking for at least 10 days? Developing world service, but with a $58 activation fee. Left email with their communications person asking them to at least put service issues on the website and recording no answer. Recording refers to a new office being opened last November (or this November?).	Gas outage/leak
Very large pothole on  East-west Highway near pearl street westbound.	Street Repair
There are three rather large depressions in the road surface near this address.  They appear to be older patches that have sunken over time.  They're a hazard to driving as the edges are becoming abrupt and will damage tires/rims.  As it stands now vehicles are swerving to avoid them.  This is a bigger problem when kids are present from the nearby elementary school.	Street Repair
USPS has not delivered any mail to my house for a week, and I know I have mail because a tracking notice from an online retailer shows my package has been sitting in the Laurel distribution portal for 6 days.	Other
Sign shows 2 lanes merging to 1 when, in fact, 1 lane is opening up to 2	Other
Pothole in street	Street Repair
Test	Street Repair
Dead deer in roadway--29 south just before 200 & Fairland exits.  Not blocking any lanes.	Street Repair
There are dozens of rats running around the parking lot of General Getty Park.  If you pull into the lot at night you can see them running across the lot to the wooden fence and bushes that divide the homes from the lot.  There are a lot of children that play in that park and it's dangerous having large rats running around there.	Other
There is a fairly deep frisbee-sized pothole right in the middle of the intersection.  It's quite hard to avoid it.	Other
On Georgia Avenue before approaching the Glenmont area there are very bad potholes all over in the roadway! It's like you are attempting to drive through a minefield as you have to dodge them constantly to keep from damaging your vehicle! This problem needs to be fixed ASAP!	Street Repair
Sorry about the title of this report. The app doesn't seem to be working right.	Other
Got a v-mail from a resident at 6304 Martin Road. Sounded like there’s a street tree with a big hole next to it that formed rather recently. He filled in hole with stone but he’s concerned there’s a bigger issue going on. Wondering if there’s a water or sewer line break.	Video Pipe Inspections
Sign down. Martin Road traffic circle.	Sign and Marking Concern
SIGHT DISTANCE PROBLEM FOR PEDESTRIANS AND CARS AT CIRCLE.  IF COMING UP OWEN BROWN TOWARD MARTIN ROAD CIRCLE (heading toward Rte 29) THERE IS A LARGE PINE TREE THAT IS BLOCKING THE PEDESTRIAN ON THE CROSSWALK AND THE PEDESTRIAN FROM SEEING VEHICLES COMING TOWARD THEM.  PLEASE INSPECT & CUT OUT OF ROW.	Roadway & Drainage Concern
There is very tall grass adjacent to sidewalk by Owen Brown Road near Audubon Road and also closer to Martin Road on Owen Brown Road, please inspect	Roadside Mowing
Apparently someone hit the sign when trying to make it through the intersection with the traffic circle.	Sign and Marking Concern
Tree down across half of the roadway. One car passible but difficult.	Tree Concern
Location is actually Howes Lane Between Covington Road and Rodona Drive. Trees hanging low into the road on both sides of the street impact both sight distance and travel lanes	Tree Concern
Tree branches protruding into street blocking sight distance.	Tree Concern
live at 6202 Sebring Dr, Columbia, MD, 21044.  There is an area of frequent and long-lasting  standing water along Sebring Drive, on the county easement adjacent to my property.  It has been a problem for many years now, and grows worse each time the road is resurfaced, as the water no longer flows across the road to the drainage ditch on the east side of the road.  The area is roughly 10 feet wide by 40 feet long.  No grass will grow, and it serves as a mosquito nest.	Roadway & Drainage Concern
Tree down blocking Sebring	Tree Concern
Stop sign down corner of Sebring and Covington Roads.	Sign and Marking Concern
Inspect the SNS	Sign and Marking Concern
"Neighbors are concerned that the tree trunk is blocking the stream which rises
 significantly during heavy rains.  This could cause flooding of nearby
 properties.  The tree is difficult to see from Howes Lane near the drainage
 culvert.  You may need to view it from the rear yard of 6118 Covington.  Lot
 lines in that area angle sharply so it may be hard to tell that the tree is
 actually on county land."	Tree Concern
Street sign was  replaced. Old woman be still up.	Sign and Marking Concern
There are several branches dangling out of a tree on Sebring Drive just north of the intersection with Covington Road.  Address would be 6129 Sebring Drive.  The branches were hit and broken by a moving van that has been parked on Sebring Drive for over 24 hours.	Tree Concern
Truck parks on Loventree at the intersection of Sebring, leaving  very little room for cars to get by... could we put a 'no parking' sign on Loventree?	Sign and Marking Concern
The sidewalks near the mailboxes are showing some strange cracking. These long parallel cracks run through several blocks of sidewalk, and it looks to my untrained eye as though perhaps the ground underneath is not stable? Please inspect	Sidewalk Concern
Sight Distance issue when sitting on Sebring Drive to turn left onto Owen Brown, the evergreen tree limbs are so far out that you cannot see the traffic at all.  ROW is further back than most on this area.  The trees were moved back years ago but now the limbs are so long you cannot see traffic.  Too many near misses.  Please cut back.	Tree Concern
Some of the asphalt in the roadway is crumbling in the middle towards the end. There was a temporary patch done years ago but has since been ripped up. Please inspect	Roadway & Drainage Concern
Constituent concern. Street light out	Street Light Concern
excess water in the backyard of her property. She indicated that this is a change from what she has seen in the past, please inspect	Roadway & Drainage Concern
sidewalk is lifted due to tree roots, please inspect	Sidewalk Concern
SPEED LIMIT 25 MPH Sign down at address. Post broken, sign seems OK, and is in grass next to broken post.	Sign and Marking Concern
"We received an email, ""I am inquiring about the recent work on the storm management pond at the end of Kara’s Walk.  It appears as though the work has been completed but the pond has several indentations that are now collecting rain water.  Are there plans to level off these areas and possibly plant grass seed before the winter weather sets in?  If not I am worried about the spring and summer seasons and the possibility that standing water will attract a large mosquito population.  My home sets on the edge of the pond and would be affected by this."""	Roadway & Drainage Concern
25mph sign and post are both on the ground, across from 6111 Rainbow.	Sign and Marking Concern
Trees need trimmed at corner of Greenleaf @ Karas Walk, please inspect	Tree Concern
It is a storrn water pond right across the street from her.  It is a muddy mess where mosquitos breed.  It looks very bad	Stormwater Pond Maintenance
Tree is uprooting and leaning severely towards the house at 6201... please remove.	Tree Concern
The grassy median between the sidewalk and the curb directly across from 6657 Hunter Road on community property has repeatedly subsided.  Repairs were made last year, but the problem has reoccurred.  W French assured the community that repairs would be made in the Spring.  The complaint was archived.  Does this mean it is closed?  Are there plans in place to address this issue?	Sunken Area Concern
water from roadway and neighbor all comes onto resident's property and flow down side of her property to the back of her property, please inspect	Roadway & Drainage Concern
Trees along roadway need trimmed, please inspect	Tree Pruning
tree branches scrapping vehicles along the roads as motorists drive	Tree Pruning
needs to fix multiple pot holes due to continous construction here around port capital drive and route 1 traffic signal as you make turn on port capital drive elkridge md 21075.  potholes need to be fixed as they have been like these for past several months. please look into this and help us.	Pothole
Lawn damaged while fixing water line in front of my house	Lawn Damage
There are 3  dead trees behind this property. They were once owned by the HOA which is has been abandoned by them and the developer. Wants to have these evaluated and what can be done about getting these removed. They are massive and need to be taken down. Trying to find out what direction to go with this.	Tree Concern within a Park
road work done on Duckeys Run has left a three inch height difference in the area between the sidewalk where it connects to the driveway apron. can that be addressed?	Roadway & Drainage Concern
Water outage, we have no water	Sewer or Water Issue
the top of the storm drain is loose and detached.   this is a hazard for adults and children.	Roadway & Drainage Concern
During Ellicott City flood a tree fell onto this property from Conservation Land and resident would like someone to come take the tree off his property.	Tree Concern within a Park
Resident said utility cuts were backfilled either too high or too low.... he said there are 7 utility cuts across the road that need attention.	Roadway & Drainage Concern
Dead Ash	Tree Concern
Tree has fallen onto fence	Tree Concern within a Park
Would like to make a request to have this road resurfaced and repaved. In very bad shape with many potholes and broken asphalt. Please inspect to be put on the list.	Roadway & Drainage Concern
There was construction done recently, the road was left uneven, there are utility cuts that need to be filled in properly... some have been filled in either too high or too low.	Roadway & Drainage Concern
mailbox down, please inspect	Mailbox Issue
Road needs inspection for repaving.  Potholes and patches are all over and the section that meets Rte 144 is especially bad.  Please inspect road for repairs and repaving.  Call resident to give her the status.	Roadway & Drainage Concern
Very large tree branch has fallen into the roadway. Supervisor contacted	Tree Concern
Macalpine road has several pot-holes that are becoming dangerous along with potentially damaging traffic.	Pothole
"approimately 1/2"" gap between roadway and driveway, please inspect"	Roadway & Drainage Concern
THE TREE THAT WAS STRUCK BY LIGHTNING LAST YEAR HAS DIED.	Tree stump removal
tree, left of fire hydrant was struck by lightning at the top, please inspect	Tree Concern
Large Oak tree struck by lightning, please check.	Tree Concern
Broken tree limb is hanging over the road, suspended by other tree limbs.  Please remove.	Tree Concern
Large holes in center of rd	Pothole
4 ft. section opposite of 3633 Ligon Road needs to be cut out and redone.  No patch is holding up.  It continues to break up.  Please inspect to have it redone.  This has been going on since the overlay of the road.	Roadway & Drainage Concern
Pothole in middle of road.  Please inspect	Pothole
Pooling water at driveway and on road at address. Berm removed, and water ponding has become worse. see notes.	Roadway & Drainage Concern
No water at the house.	Sewer or Water Issue
About six months ago the streetlight bulb on this corner was changed from a soft light to a glaring white almost strobe light that shines directly into the windows of my house and through all the light clocking curtains making it essentially daylight in all our bedrooms at night. No one can sleep as it shines directly in our eyes even through the curtains. I have lived here for 29 years and have never had this problem. Light pollution is not good for the earth and its inhabitants. Change this streetlight to be less offensive to those who live under it.	Roadway & Drainage Concern
Customer called to complain about the amount of water coming off of Route 216/Scaggsville Road onto his front yard. He is at 10354 Scaggsville Road. He understands that there has been a lot of rain this year, but seems to think there is another problem.	Roadway & Drainage Concern
At the intersection of 216 west and all saints road the right lane is a turn only lane but it is not clearly marked. During rush hour many people use this lane to go straight and while waiting at the red light causing traffic to back up even further. In addition this causes a risk for the cars turning onto 216 from all saints road. The lane should be clearly marked as turn only	Sign and Marking Concern
Dead deer on MD-216 East near I-95 Southbound ramp.	Dead Animal
Tree was replace 2 years ago but primary stalk of tree is dead and it is sprouting side shoots that have a little bit of growth, but main part of tree is dead.	Tree Concern
Crosswalk sign (at Bollman Bridge Elementary School) is leaning, getting ready to fall, may need new post, also the no parking sign is leaning and may need new post	Sign and Marking Concern
Alternatively, can we get some enforcement out here?	Sign and Marking Concern
School flashing sign down due to storm 4/13/20	Traffic Signal
The School Crossing sign has fallen down and is resting on a homeowner's fence. Thanks!	Sign and Marking Concern
School Crosswalk Signs need upgraded and One hump sign needs relocated	Internal Sign division
Replaced 180 feet of School Crosswalk. 6 boxes of Thermo	Internal Sign division
Overgrowth of trees at empty house.  Stop sign no longer visible for drivers turning right onto Savage Guilford.  House is in a school zone and is VERY close to Bollman Bridge and Patuxent Valley Middle School. People have started to run stop sign which may cause collision.	Sign and Marking Concern
Guardrail could be damaged please inspect	Guardrail
Branches and vines need to be trimmed over Patuxent Branch trail, next to Patuxent Valley Middle school.	Trails and Pathways
stop ahead sign placed in their yard, please inspect	Sign and Marking Concern
Tree is leaning being held up by another tree. Concerned it will eventually fall onto the road.   Supervisor has been called	Tree Concern
Tree branches are down all over from tornado.  Please clear limbs.	Tree Concern
Tree could be damaged. Please inspect	Tree Concern
Related to ticket 1866336. Large bush is covering the stop sign at this intersection and blocking visibility... can't see any oncoming traffic. Please trim.	Tree Concern
Pine tree on Vollmerhausen side is declining/dying, please inspect	Tree Concern
BAMBOO IS GROWING ON COUNTY PROPERTY AND IT IS ENCROACHING INTO MY YARD.  HALFWAY DOWN MY FENCE AND GROWING WITH A VENGEANCE.  SEE EMAIL SENT TO SUPERVISOR II.	Roadway & Drainage Concern
Large bush is covering the stop sign at this intersection and blocking visibility... can't see any oncoming traffic. Please trim.	Tree Concern
Resident's property backs onto Vollmerhausen and she claims that the brush on HC property is so thick that it is leaning on her fence and causing it to lean.  Can someone please come out to inspect?  She wants to be present when it is inspected.	Roadway & Drainage Concern
